x,y,formation,app_th,thickness,norm_th
297919.9083761637,6408514.025736798,Yudnamutana_Subgroup,4739.019877036428,816,4.584269662921348
304481.1382773595,6423569.592208501,Yudnamutana_Subgroup,738.5785886911078,120,0.6741573033707865
303497.35377556965,6423475.560249213,Yudnamutana_Subgroup,757.8391538486684,123,0.6910112359550562
302806.1046201119,6423435.767737637,Yudnamutana_Subgroup,682.9930844756533,94,0.5280898876404494
302203.9377728122,6423263.410839863,Yudnamutana_Subgroup,670.4455298340412,73,0.4101123595505618
300506.6500415464,6422208.226517824,Yudnamutana_Subgroup,666.7264738171085,108,0.6067415730337079
298615.85933106235,6420127.320360456,Yudnamutana_Subgroup,708.9682453202247,121,0.6797752808988764
297833.2851511313,6417948.884443142,Yudnamutana_Subgroup,1153.219412141198,198,1.1123595505617978
296587.29393748555,6413770.706602307,Yudnamutana_Subgroup,1504.6123614443316,153,0.8595505617977528
296587.29393748555,6413770.706602307,Yudnamutana_Subgroup,1504.6123614443316,153,0.8595505617977528
294957.0610073955,6409427.781133747,Yudnamutana_Subgroup,1542.7424524489547,185,1.0393258426966292
294957.0610073955,6409427.781133747,Yudnamutana_Subgroup,1542.7424524489547,185,1.0393258426966292
267739.4734882711,6432388.30170096,Yudnamutana_Subgroup,1351.7446122445924,148,0.8314606741573034
267739.4734882711,6432388.30170096,Yudnamutana_Subgroup,610.0519784136231,97,0.5449438202247191
274366.7524645438,6436346.320965932,Yudnamutana_Subgroup,2744.453381255435,354,1.9887640449438202
274366.7524645438,6436346.320965932,Yudnamutana_Subgroup,581.7292513726347,65,0.3651685393258427
275547.93909315846,6444361.57548802,Yudnamutana_Subgroup,776.4039049005777,109,0.6123595505617978
275547.93909315846,6444361.57548802,Yudnamutana_Subgroup,776.4039049005777,109,0.6123595505617978
275547.93909315846,6444361.57548802,Yudnamutana_Subgroup,776.4039049005777,109,0.6123595505617978
305230.0768664342,6415808.188551355,Yudnamutana_Subgroup,2467.153343613056,338,1.898876404494382
303094.92451390985,6413972.437909611,Yudnamutana_Subgroup,1404.4916689196973,172,0.9662921348314607
281991.77744006494,6412444.30144676,Yudnamutana_Subgroup,670.4277278644148,66,0.3707865168539326
280436.5367436139,6410436.948628864,Yudnamutana_Subgroup,739.6053409322226,94,0.5280898876404494
278676.68976904626,6407195.324487276,Yudnamutana_Subgroup,477.4093386725717,48,0.2696629213483146
264034.0020314304,6409823.922620028,Yudnamutana_Subgroup,1173.4289164398504,170,0.9550561797752809
264034.0020314304,6409823.922620028,Yudnamutana_Subgroup,1173.4289164398504,170,0.9550561797752809
301245.55672094226,6443862.044445246,Yudnamutana_Subgroup,874.480235462158,91,0.5112359550561798
301245.55672094226,6443862.044445246,Yudnamutana_Subgroup,874.480235462158,91,0.5112359550561798
301616.5809798948,6448901.221594537,Yudnamutana_Subgroup,1185.8273245932348,154,0.8651685393258427
301616.5809798948,6448901.221594537,Yudnamutana_Subgroup,1185.8273245932348,154,0.8651685393258427
331545.57059287507,6456598.898933409,Yudnamutana_Subgroup,1745.2771798346257,242,1.3595505617977528
306756.2665750218,6420363.6699544415,Yudnamutana_Subgroup,4132.614261313578,529,2.9719101123595504
306756.2665750218,6420363.6699544415,Yudnamutana_Subgroup,3019.951418352324,395,2.2191011235955056
307137.31140793336,6422014.484303315,Yudnamutana_Subgroup,4736.303260960662,627,3.5224719101123596
307137.31140793336,6422014.484303315,Yudnamutana_Subgroup,3437.8119547098363,475,2.668539325842697
307620.03459967417,6422447.063539258,Yudnamutana_Subgroup,2498.7962752677627,365,2.050561797752809
310405.73034727,6422434.745655141,Yudnamutana_Subgroup,3153.1587416657744,434,2.438202247191011
310405.73034727,6422434.745655141,Yudnamutana_Subgroup,1579.370919273941,234,1.3146067415730338
311796.29362195765,6421989.616054356,Yudnamutana_Subgroup,1591.340067025604,244,1.3707865168539326
293410.95770350134,6455767.268978419,Yudnamutana_Subgroup,385.8847027763308,28,0.15730337078651685
294372.94175864704,6456278.478927951,Yudnamutana_Subgroup,767.4024542575567,103,0.5786516853932584
306030.7350184112,6406179.326507806,Yudnamutana_Subgroup,2232.055837721201,265,1.4887640449438202
268994.1416550005,6413503.097424082,Yudnamutana_Subgroup,935.8030686706156,166,0.9325842696629213
267697.9837150221,6414229.8189713415,Yudnamutana_Subgroup,1823.976150045403,237,1.3314606741573034
264716.95929281734,6420086.364442647,Yudnamutana_Subgroup,1122.9357413459963,142,0.797752808988764
264716.95929281734,6420086.364442647,Yudnamutana_Subgroup,1122.9357413459963,142,0.797752808988764
257815.83984421825,6444856.436009206,Yudnamutana_Subgroup,1445.4535050996467,221,1.2415730337078652
257156.2458726783,6445342.567970475,Yudnamutana_Subgroup,1881.9891202669448,242,1.3595505617977528
257156.2458726783,6445342.567970475,Yudnamutana_Subgroup,1881.9891202669448,242,1.3595505617977528
254213.5809826537,6443217.464839196,Yudnamutana_Subgroup,2563.6867217908302,377,2.1179775280898876
254213.5809826537,6443217.464839196,Yudnamutana_Subgroup,2563.6867217908302,377,2.1179775280898876
255672.41708859213,6445603.670692121,Yudnamutana_Subgroup,3653.0812384304727,503,2.8258426966292136
255672.41708859213,6445603.670692121,Yudnamutana_Subgroup,1732.0852538365511,237,1.3314606741573034
255672.41708859213,6445603.670692121,Yudnamutana_Subgroup,1732.0852538365511,237,1.3314606741573034
251803.7771606864,6441834.793470221,Yudnamutana_Subgroup,873.7568230102002,136,0.7640449438202247
269232.7740519372,6445430.848778098,Yudnamutana_Subgroup,2397.720732718364,327,1.8370786516853932
269373.1037807092,6444628.308617957,Yudnamutana_Subgroup,1409.7894449624266,222,1.247191011235955
269216.9158204447,6443203.931830101,Yudnamutana_Subgroup,937.7626633656336,120,0.6741573033707865
270194.45824973297,6443443.357214037,Yudnamutana_Subgroup,4951.333270989196,696,3.9101123595505616
270194.45824973297,6443443.357214037,Yudnamutana_Subgroup,1421.9320483981376,175,0.9831460674157303
262206.2051438771,6446646.290144218,Yudnamutana_Subgroup,799.5882223951166,107,0.601123595505618
258785.78676517503,6442927.006189944,Yudnamutana_Subgroup,1521.9462015114202,192,1.0786516853932584
258785.78676517503,6442927.006189944,Yudnamutana_Subgroup,1083.7345791797438,131,0.7359550561797753
261577.0006887848,6442959.440662956,Yudnamutana_Subgroup,970.726103557479,146,0.8202247191011236
265447.32283371565,6445514.815817716,Yudnamutana_Subgroup,901.3308809127036,130,0.7303370786516854
321778.282118706,6428086.667683052,Yudnamutana_Subgroup,1319.2256459930204,178,1.0
321778.282118706,6428086.667683052,Yudnamutana_Subgroup,1319.2256459930204,178,1.0
327278.3844805555,6432864.144644305,Yudnamutana_Subgroup,1238.8761151295953,201,1.1292134831460674
318948.5650548242,6412833.978669085,Yudnamutana_Subgroup,4236.596017496848,593,3.331460674157303
325537.7772113689,6418631.999479516,Yudnamutana_Subgroup,4994.246522403484,719,4.03932584269663
315530.963613393,6407692.136012863,Yudnamutana_Subgroup,2855.2065792417025,438,2.460674157303371
317283.50177594565,6408950.745442757,Yudnamutana_Subgroup,2246.66664291027,325,1.8258426966292134
317769.9500138749,6410328.34468812,Yudnamutana_Subgroup,4444.936131495815,615,3.455056179775281
326831.87596966623,6419327.570524287,Yudnamutana_Subgroup,4561.186830504648,653,3.668539325842697
251533.0689069036,6437881.3492485965,Yudnamutana_Subgroup,1817.4885029887528,244,1.3707865168539326
251533.0689069036,6437881.3492485965,Yudnamutana_Subgroup,1042.4602427905536,134,0.7528089887640449
267044.9785473064,6431648.869084484,Emeroo_Subgroup,29.273068591249174,4,0.023952095808383235
267790.4683398764,6433327.949747952,Emeroo_Subgroup,593.3706659079461,124,0.7425149700598802
269261.87399160187,6434797.973834056,Emeroo_Subgroup,2194.6336483720684,331,1.9820359281437125
279816.5289619522,6408301.885492433,Emeroo_Subgroup,565.5928924244757,78,0.46706586826347307
281705.4579760438,6408897.15566876,Emeroo_Subgroup,3456.4071103437022,566,3.3892215568862274
296495.7713035266,6444632.667846035,Emeroo_Subgroup,4091.4467175351374,560,3.3532934131736525
295155.4447181829,6455182.027826016,Emeroo_Subgroup,1329.7437127709377,206,1.2335329341317365
295411.7228008687,6456665.08322775,Emeroo_Subgroup,855.2576529722055,167,1.0
295411.7228008687,6456665.08322775,Emeroo_Subgroup,855.2576529722055,167,1.0
295411.7228008687,6456665.08322775,Emeroo_Subgroup,855.2576529722055,167,1.0
251501.45998068544,6452250.646066437,ABC_Range_Quartzite,788.1721697633346,150,1.0416666666666667
254471.28369636444,6456822.407059945,ABC_Range_Quartzite,435.4181876749999,53,0.3680555555555556
254471.28369636444,6456822.407059945,ABC_Range_Quartzite,435.4181876749999,53,0.3680555555555556
255081.59717374,6456544.173926562,ABC_Range_Quartzite,1107.2682054174115,144,1.0
255081.59717374,6456544.173926562,ABC_Range_Quartzite,1107.2682054174115,144,1.0
252128.74886645377,6451891.210269935,ABC_Range_Quartzite,1543.8424311452943,302,2.0972222222222223
252128.74886645377,6451891.210269935,ABC_Range_Quartzite,1543.8424311452943,302,2.0972222222222223
255923.41743461345,6456704.666534231,Wilpena_Group,1358.1447322261788,192,0.518918918918919
255923.41743461345,6456704.666534231,Wilpena_Group,690.3782277506225,108,0.2918918918918919
253038.33246694488,6452139.623006307,Wilpena_Group,1252.4449762982215,235,0.6351351351351351
253038.33246694488,6452139.623006307,Wilpena_Group,457.11717737212064,77,0.20810810810810812
279009.8159800016,6429298.740574764,Wilpena_Group,1733.3251069042744,284,0.7675675675675676
277825.77983199246,6427625.584814017,Wilpena_Group,1923.2079786007337,331,0.8945945945945946
274776.23424801073,6424086.085088,Wilpena_Group,2656.0964971431063,463,1.2513513513513514
271256.13489727926,6430359.594869488,Wilpena_Group,2247.6832988041724,385,1.0405405405405406
251752.6304288889,6406340.353392076,Wilpena_Group,1334.9842916777968,195,0.527027027027027
250808.79488524125,6407628.399568668,Wilpena_Group,3239.779956731911,3206,8.664864864864866
256413.0006751808,6430941.734286198,Wilpena_Group,2630.5113000804868,441,1.191891891891892
256424.69350947463,6433629.8702722825,Wilpena_Group,3995.7246824393446,685,1.8513513513513513
257972.7932537409,6437119.317172235,Wilpena_Group,3274.1069572939,500,1.3513513513513513
256063.09067888733,6425413.844189866,Wilpena_Group,2478.2761288267984,355,0.9594594594594594
257176.121003148,6422552.276262829,Wilpena_Group,2681.84727294783,418,1.1297297297297297
260846.0977581085,6422850.152975319,Wilpena_Group,4868.54338366165,813,2.1972972972972973
263466.4054440472,6426013.622502802,Umberatana_Group,3716.489695250936,572,1.2157279489904358
274071.1912709908,6440806.236951435,Umberatana_Group,4386.763849624472,618,1.3134962805526036
260098.00082743325,6455864.996041453,Umberatana_Group,4206.381014666295,615,1.3071200850159406
259142.7264129338,6440793.189510619,Umberatana_Group,1865.3083314838248,281,0.5972369819341127
266277.0829996127,6444514.042627078,Umberatana_Group,4950.299425783691,744,1.581296493092455
267982.94120393414,6434727.464067761,Umberatana_Group,4742.162348237516,777,1.6514346439957492
267982.94120393414,6434727.464067761,Umberatana_Group,2805.933819575449,444,0.9436769394261424
263794.251486955,6423998.647872027,Umberatana_Group,4029.002315494113,603,1.281615302869288
265555.48245616944,6428918.817313095,Umberatana_Group,3185.580652990907,477,1.0138150903294367
272818.4525580675,6435066.099266595,Umberatana_Group,2433.3802254021184,358,0.7608926673751328
276905.89415718167,6441353.509606567,Umberatana_Group,1956.9985454207613,288,0.61211477151966
270291.89612468146,6405350.028765149,Umberatana_Group,3358.518301591497,3321,7.058448459086079
265156.7250403359,6419509.831599155,Umberatana_Group,3087.783501487595,481,1.022316684378321
292042.9070331763,6452722.199224183,Umberatana_Group,4498.679604681341,635,1.3496280552603612
286271.2908710125,6435978.339101621,Umberatana_Group,2275.649911132525,328,0.6971307120085016
279880.1660629199,6450672.903014448,Umberatana_Group,3036.94694600012,487,1.0350690754516472
285618.69136779575,6432123.956658138,Umberatana_Group,3945.612836075941,586,1.2454835281615302
284824.90283099865,6432048.812311878,Umberatana_Group,2946.7534024352803,441,0.9373007438894793
284204.11968359246,6431108.764063424,Umberatana_Group,2750.6686209515487,402,0.8544102019128587
283174.36026893515,6429619.686341814,Umberatana_Group,2567.2585305957414,393,0.8352816153028693
281941.85186117946,6427482.551878698,Umberatana_Group,2440.7583104036567,329,0.6992561105207227
281941.85186117946,6427482.551878698,Umberatana_Group,2440.7583104036567,329,0.6992561105207227
280387.31562110095,6427428.21041283,Umberatana_Group,2880.071494871142,422,0.8969181721572795
279449.3065226123,6427006.699538472,Umberatana_Group,4289.726101763196,577,1.226354941551541
279449.3065226123,6427006.699538472,Umberatana_Group,1181.8225128623064,170,0.361317747077577
280119.741026317,6425475.691760837,Umberatana_Group,3398.5766350009912,464,0.9861849096705633
280119.741026317,6425475.691760837,Umberatana_Group,3398.5766350009912,464,0.9861849096705633
281706.2718314171,6425420.63834004,Umberatana_Group,2944.255964683065,412,0.8756641870350691
266418.3629160844,6430702.0695234975,Umberatana_Group,3425.385610087645,528,1.1222104144527099
266418.3629160844,6430702.0695234975,Umberatana_Group,3425.385610087645,528,1.1222104144527099
264819.6038124269,6409279.469093746,Burra_Group,970.9285713669568,139,0.31026785714285715
312672.62599099823,6411194.910040846,Burra_Group,4442.142958341952,642,1.4330357142857142
311847.0676296754,6409746.602526809,Burra_Group,4551.7912286235205,648,1.4464285714285714
311120.01326217334,6406284.880299255,Burra_Group,2161.3231727479447,275,0.6138392857142857
309971.468709526,6405981.220067394,Burra_Group,4992.996665233771,721,1.609375
282299.01295014616,6411197.419119852,Burra_Group,1844.891728907901,284,0.6339285714285714
282299.01295014616,6411197.419119852,Burra_Group,1114.1097246911672,226,0.5044642857142857
288123.5066808698,6435676.271260148,Burra_Group,4646.563569012233,740,1.6517857142857142
287409.8382064855,6434323.660776475,Burra_Group,4225.151234453085,643,1.4352678571428572
286432.41493082314,6433181.133254953,Burra_Group,3566.711783694249,520,1.1607142857142858
319598.36945397547,6420466.599911511,Burra_Group,202.41072324793916,26,0.05803571428571429
320898.07749202003,6421303.743486321,Burra_Group,902.9840810095768,120,0.26785714285714285
320898.07749202003,6421303.743486321,Burra_Group,902.9840810095768,120,0.26785714285714285
320931.77584216127,6420370.839716065,Burra_Group,772.2216428901197,109,0.24330357142857142
321134.56165268674,6425470.845867585,Burra_Group,3299.776429549471,459,1.0245535714285714
322159.6156141304,6424918.108044238,Burra_Group,3560.1133309732254,496,1.1071428571428572
322159.6156141304,6424918.108044238,Burra_Group,3560.1133309732254,496,1.1071428571428572
322159.6156141304,6424918.108044238,Burra_Group,3430.080437871356,497,1.109375
323440.8933295563,6425181.96704337,Burra_Group,3449.545156124411,472,1.0535714285714286
323440.8933295563,6425181.96704337,Burra_Group,3449.545156124411,472,1.0535714285714286
323440.8933295563,6425181.96704337,Burra_Group,3449.545156124411,472,1.0535714285714286
324676.747556128,6425885.137898367,Burra_Group,3254.243272435604,448,1.0
324676.747556128,6425885.137898367,Burra_Group,3254.243272435604,448,1.0
326479.7536680906,6423810.9700162485,Burra_Group,4985.112550573295,702,1.5669642857142858
328852.70504079235,6427287.950598584,Burra_Group,4237.328580419771,589,1.3147321428571428
304412.77811719297,6423354.421875181,Burra_Group,238.91561827601345,38,0.08482142857142858
303076.04329984856,6422144.878228044,Burra_Group,1936.1591642854253,374,0.8348214285714286
303076.04329984856,6422144.878228044,Burra_Group,1936.1591642854253,374,0.8348214285714286
301884.58882383205,6419800.308924314,Burra_Group,2750.4085357714603,483,1.078125
300207.2458920367,6417340.968413092,Burra_Group,2532.2793780785014,358,0.7991071428571429
300207.2458920367,6417340.968413092,Burra_Group,2532.2793780785014,358,0.7991071428571429
301912.7559126576,6416574.323290564,Burra_Group,4184.364804814185,538,1.2008928571428572
301912.7559126576,6416574.323290564,Burra_Group,2718.3975122666698,351,0.7834821428571429
302890.4924257875,6417287.574756698,Burra_Group,3888.558646645059,492,1.0982142857142858
302890.4924257875,6417287.574756698,Burra_Group,2358.620662094925,293,0.6540178571428571
304276.8171985931,6417602.203869773,Burra_Group,4495.172285199074,621,1.3861607142857142
300782.1675795198,6411577.395880971,Burra_Group,2372.759353521963,297,0.6629464285714286
300782.1675795198,6411577.395880971,Burra_Group,87.66340655780904,11,0.024553571428571428
301183.3539413658,6412727.686052826,Burra_Group,1838.8851809765683,219,0.4888392857142857
301183.3539413658,6412727.686052826,Burra_Group,1838.8851809765683,219,0.4888392857142857
301183.3539413658,6412727.686052826,Burra_Group,638.1239520826686,68,0.15178571428571427
301411.38558826566,6413749.302955605,Burra_Group,4795.3351130113815,596,1.3303571428571428
301411.38558826566,6413749.302955605,Burra_Group,2575.783354418105,306,0.6830357142857143
300705.5904574552,6414438.696690399,Burra_Group,4748.518670229418,590,1.3169642857142858
299895.9476984764,6414527.258039316,Burra_Group,4029.3283226476137,459,1.0245535714285714
299895.9476984764,6414527.258039316,Burra_Group,3775.4051632585465,575,1.2834821428571428
299895.9476984764,6414527.258039316,Burra_Group,2868.9578785813187,311,0.6941964285714286
298025.747507641,6412368.078019127,Burra_Group,2116.0104510050824,387,0.8638392857142857
296943.5288217864,6410958.55763421,Burra_Group,1206.989728814142,312,0.6964285714285714
297158.04989014915,6410138.172393898,Burra_Group,3069.476762009432,395,0.8816964285714286
297158.04989014915,6410138.172393898,Burra_Group,1451.3961396033876,186,0.41517857142857145
298198.29203683697,6409430.169215187,Burra_Group,3748.1847733947584,461,1.0290178571428572
298198.29203683697,6409430.169215187,Burra_Group,3748.1847733947584,461,1.0290178571428572
253518.99349855777,6456097.013679754,Pound_Subgroup,439.5741103130762,77,0.3347826086956522
253518.99349855777,6456097.013679754,Pound_Subgroup,439.5741103130762,77,0.3347826086956522
253518.99349855777,6456097.013679754,Pound_Subgroup,439.5741103130762,77,0.3347826086956522
253518.99349855777,6456097.013679754,Pound_Subgroup,439.5741103130762,77,0.3347826086956522
251888.49617019325,6455173.96680876,Pound_Subgroup,1420.0006228791565,230,1.0
251888.49617019325,6455173.96680876,Pound_Subgroup,1420.0006228791565,230,1.0
251888.49617019325,6455173.96680876,Pound_Subgroup,1420.0006228791565,230,1.0
251888.49617019325,6455173.96680876,Pound_Subgroup,1420.0006228791565,230,1.0
251888.49617019325,6455173.96680876,Pound_Subgroup,841.7045376648131,247,1.0739130434782609
