X,Y,formation,appar_th,thickness,cl,cm,p1x,p1y,p2x,p2y,dip,type,slope_dip,slope_length,delz,zbase,zcross
302806.1046201119,6423435.767737637,Yudnamutana_Subgroup,682.9930844756533,94,0.9556412356315968,0.2945332388042392,301333.4384260907,6428213.973915795,304278.77081413305,6418657.56155948,7.956222696433272,full,0.029622426747130205,682.9931757570681,0.3531135205466285,415.5943967410911,415.24128322054446
302203.9377728122,6423263.410839863,Yudnamutana_Subgroup,670.4455298340412,73,0.9491803936365728,0.3147325536640917,300630.27500449173,6428009.312808046,303777.6005411327,6418517.50887168,7.956975379320511,full,1.6365889076191962,670.719129215071,19.155725529848326,439.5971057327404,420.44138020289205
300506.6500415464,6422208.226517824,Yudnamutana_Subgroup,666.7264738171085,108,0.7641335802465327,0.6450580373420798,297281.35985483596,6426028.894419057,303731.9402282568,6418387.558616592,7.957523194603922,full,1.3684371490448408,666.9166803308298,15.926946188729175,457.1651611138526,473.0921073025818
298615.85933106235,6420127.320360456,Yudnamutana_Subgroup,708.9682453202247,121,0.429091885361373,0.903260844893114,294099.5551065968,6422272.779787263,303132.1635555279,6417981.860933648,7.957780662744526,full,1.9218062515406427,709.3672466634121,23.78902617577444,437.6853436453506,461.47436982112504
297833.2851511313,6417948.884443142,Yudnamutana_Subgroup,1153.219412141198,198,0.1925217538006108,0.9812927057272652,292926.82162249496,6418911.493212146,302739.7486797676,6416986.275674139,7.9565801215442065,full,1.9261635854188783,1153.8713820861963,38.78342246653972,479.5231911177897,518.3066135843294
296587.29393748555,6413770.706602307,Yudnamutana_Subgroup,1504.6123614443316,153,0.4432648933783191,0.8963906705774594,292105.34058459825,6415987.031069199,301069.24729037285,6411554.382135415,7.9549393490892015,full,2.0869118536734113,1505.610975579069,54.82747097092795,580.1023596343615,525.2748886634336
296587.29393748555,6413770.706602307,Yudnamutana_Subgroup,1504.6123614443316,153,0.4432648933783191,0.8963906705774594,292105.34058459825,6415987.031069199,301069.24729037285,6411554.382135415,7.9549393490892015,full,2.0869118536734113,1505.610975579069,54.82747097092795,580.1023596343615,525.2748886634336
294957.0610073955,6409427.781133747,Yudnamutana_Subgroup,1542.7424524489547,185,0.4593646307448726,0.8882477897639975,290515.8220585755,6411724.604287471,299398.2999562155,6407130.957980023,7.952680417240529,full,1.049739251320365,1543.001417876709,28.268374224893932,556.2189908105895,527.9506165856956
294957.0610073955,6409427.781133747,Yudnamutana_Subgroup,1542.7424524489547,185,0.4593646307448726,0.8882477897639975,290515.8220585755,6411724.604287471,299398.2999562155,6407130.957980023,7.952680417240529,full,1.049739251320365,1543.001417876709,28.268374224893932,556.2189908105895,527.9506165856956
267739.4734882711,6432388.30170096,Yudnamutana_Subgroup,1351.7446122445924,148,-0.6716516676257154,-0.7408670848239889,271443.8089123911,6429030.043362832,264035.13806415116,6435746.560039088,7.980810155933725,full,1.6862802786545534,1352.3302589145444,39.79487961528753,493.17147036908125,453.3765907537937
267739.4734882711,6432388.30170096,Yudnamutana_Subgroup,610.0519784136231,97,-0.6716516676257154,-0.7408670848239889,271443.8089123911,6429030.043362832,264035.13806415116,6435746.560039088,7.980810155933725,full,1.193022305799666,610.184250184908,12.70444045767755,493.17147036908125,505.8759108267588
274366.7524645438,6436346.320965932,Yudnamutana_Subgroup,2744.453381255435,354,-0.6260099599831328,-0.7798150614100221,278265.82777159393,6433216.271166016,270467.67715749366,6439476.370765847,7.980309447055831,full,0.5502606354343949,2744.579952245968,26.358155969049562,541.2227951778018,514.8646392087522
274366.7524645438,6436346.320965932,Yudnamutana_Subgroup,581.7292513726347,65,-0.6260099599831328,-0.7798150614100221,278265.82777159393,6433216.271166016,270467.67715749366,6439476.370765847,7.980309447055831,full,1.546089977612763,581.941110390529,15.701403121882208,541.2227951778018,525.5213920559196
267044.9785473064,6431648.869084484,Emeroo_Subgroup,29.273068591249178,4,0.1760523945843629,-0.9843807974361912,271966.88253448735,6432529.131057406,262123.07456012542,6430768.607111562,7.980677995448005,full,1.1317224033072664,29.278780002360975,0.578285118841734,465.5808483976162,466.1591335164579
267790.4683398764,6433327.949747952,Emeroo_Subgroup,593.3706659079461,124,-0.6635774845888073,-0.7481075604127999,271531.00614194036,6430010.062325007,264049.9305378124,6436645.837170896,7.9813392991693775,full,4.134551061334052,594.9189505150415,42.89301250645656,471.10698749354344,514.0
269261.87399160187,6434797.973834056,Emeroo_Subgroup,2194.6336483720684,331,0.154863859645864,-0.9879358202715328,274201.5530929595,6435572.293132286,264322.1948902442,6434023.654535827,7.981645752267937,full,0.6927660368022144,2194.794078675348,26.536714594566774,481.26017577087543,507.7968903654422
275547.93909315846,6444361.57548802,Yudnamutana_Subgroup,776.4039049005777,109,0.0835209567386084,0.9965060209479256,270565.4089884188,6444779.180271713,280530.4691978981,6443943.970704326,7.9828734398397785,full,0.09832869539559769,776.4050482356809,1.3324342327853174,486.13009578118795,487.46253001397326
275547.93909315846,6444361.57548802,Yudnamutana_Subgroup,776.4039049005777,109,0.0835209567386084,0.9965060209479256,270565.4089884188,6444779.180271713,280530.4691978981,6443943.970704326,7.9828734398397785,full,0.09832869539559769,776.4050482356809,1.3324342327853174,486.13009578118795,487.46253001397326
275547.93909315846,6444361.57548802,Yudnamutana_Subgroup,776.4039049005777,109,0.0835209567386084,0.9965060209479256,270565.4089884188,6444779.180271713,280530.4691978981,6443943.970704326,7.9828734398397785,full,0.09832869539559769,776.4050482356809,1.3324342327853174,486.13009578118795,487.46253001397326
305230.0768664342,6415808.188551355,Yudnamutana_Subgroup,2467.153343613056,338,-0.9625484093934336,0.2711098662427669,303874.5275352204,6410995.446504388,306585.626197648,6420620.930598322,7.950314498000964,full,0.06528667331683373,2467.1549452725685,2.8112420399406233,310.9127122893949,308.1014702494543
303094.92451390985,6413972.437909611,Yudnamutana_Subgroup,1404.4916689196973,172,-0.6531210019784826,-0.7572535617444286,306881.192322632,6410706.832899719,299308.6567051877,6417238.042919503,7.950491296017688,full,0.8873683202364129,1404.660128282478,21.75380246556381,338.996943928958,317.2431414633942
261257.0835085228,6413824.435822512,Yerelina_Subgroup,367.68002610064826,59,0.2630823390523738,0.9647733842093345,256433.21658747614,6415139.8475177735,266080.95042956946,6412509.024127251,7.969551370847498,full,1.3902113343217755,367.78828484212113,8.923052938082662,458.62260722265137,467.54566016073403
259027.62335122423,6408909.111109296,Yerelina_Subgroup,648.2292438816663,97,0.4999007454702491,0.8660827008307517,254697.20984707048,6411408.614836647,263358.036855378,6406409.607381945,7.965624372639411,full,0.6670642392272177,648.2731791422026,7.547328781857516,496.09873496015246,503.64606374200997
256357.43133352115,6405215.192453387,Yerelina_Subgroup,539.7645203953771,534,0.5209140334884604,0.8536091434109542,252089.38561646637,6407819.762620829,260625.47705057592,6402610.622285945,-999.0,full,0.6066952207164455,539.7947818995491,5.715687914008299,433.600264530153,439.3159524441613
256357.43133352115,6405215.192453387,Yerelina_Subgroup,539.7645203953771,534,0.5209140334884604,0.8536091434109542,252089.38561646637,6407819.762620829,260625.47705057592,6402610.622285945,-999.0,full,0.6066952207164455,539.7947818995491,5.715687914008299,433.600264530153,439.3159524441613
279816.5289619522,6408301.885492433,Emeroo_Subgroup,565.5928924244757,78,-0.4592665501710206,-0.8882985060743992,284258.0214923242,6406005.552741578,275375.0364315802,6410598.218243288,7.959727338207827,full,0.031055553211516533,565.5929755065395,0.30656362538604753,562.0297774703872,561.7232138450012
281705.4579760438,6408897.15566876,Emeroo_Subgroup,3456.4071103437022,566,-0.9986114439502332,0.0526800152964092,281442.05789956177,6403904.098449009,281968.85805252584,6413890.212888511,7.9594808447859435,full,1.4749685629689087,3457.5527158532404,88.99814868645205,468.3232748420453,557.3214235284973
281991.77744006494,6412444.30144676,Yudnamutana_Subgroup,670.4277278644148,66,0.7421705072185028,0.6702111146609181,278640.72186676034,6416155.153982853,285342.8330133695,6408733.448910668,7.961988478756808,full,2.280288632757022,670.9590318362806,26.69614416422712,550.6529856862009,523.9568415219737
280436.5367436139,6410436.948628864,Yudnamutana_Subgroup,739.6053409322226,94,0.4280491382690931,0.9037554620731688,275917.759433248,6412577.194320209,284955.31405397976,6408296.702937519,7.961111696137365,full,0.6479328237907679,739.6526351321739,8.364228745056721,578.7226940806784,570.3584653356216
278676.68976904626,6407195.324487276,Yudnamutana_Subgroup,477.4093386725717,48,0.3331094442207041,0.9428881684330191,273962.2489268812,6408860.87170838,283391.13061121135,6405529.777266173,7.959523353177389,full,2.1468661268656346,477.74467430898255,17.89684829274438,534.7170188389161,516.8201705461718
264034.0020314304,6409823.922620028,Yudnamutana_Subgroup,1173.4289164398504,170,0.3873333888472451,0.9219397192246944,259424.30343530697,6411760.589564265,268643.7006275539,6407887.255675792,7.965806384227108,full,0.3903855616906661,1173.4561545781426,7.995297375361417,481.88757774925193,489.88287512461335
264034.0020314304,6409823.922620028,Yudnamutana_Subgroup,1173.4289164398504,170,0.3873333888472451,0.9219397192246944,259424.30343530697,6411760.589564265,268643.7006275539,6407887.255675792,7.965806384227108,full,0.3903855616906661,1173.4561545781426,7.995297375361417,481.88757774925193,489.88287512461335
296495.7713035266,6444632.667846035,Emeroo_Subgroup,4091.4467175351374,560,-0.6183882525154119,-0.7858727436111621,300425.1350215824,6441540.7265834585,292566.40758547076,6447724.609108612,7.969909924141149,full,0.09035409881025838,4091.451804957639,6.4521207422437215,424.4984820799571,418.0463613377134
301245.55672094226,6443862.044445246,Yudnamutana_Subgroup,874.480235462158,91,-0.5500029722102894,-0.8351626970595893,305421.3702062402,6441112.029584195,297069.7432356443,6446612.059306297,7.966131804298243,full,1.9650135539630809,874.9947749748296,30.002900181505936,405.4031091131613,375.40020893165536
301245.55672094226,6443862.044445246,Yudnamutana_Subgroup,874.480235462158,91,-0.5500029722102894,-0.8351626970595893,305421.3702062402,6441112.029584195,297069.7432356443,6446612.059306297,7.966131804298243,full,1.9650135539630809,874.9947749748296,30.002900181505936,405.4031091131613,375.40020893165536
301616.5809798948,6448901.221594537,Yudnamutana_Subgroup,1185.8273245932348,154,-0.1371949644428969,-0.990544063498193,306569.30129738577,6448215.246772322,296663.8606624038,6449587.1964167515,7.9667802958760205,full,0.49358790877869707,1185.8713282377319,10.21583987604123,353.77124807032004,343.5554081942788
301616.5809798948,6448901.221594537,Yudnamutana_Subgroup,1185.8273245932348,154,-0.1371949644428969,-0.990544063498193,306569.30129738577,6448215.246772322,296663.8606624038,6449587.1964167515,7.9667802958760205,full,0.49358790877869707,1185.8713282377319,10.21583987604123,353.77124807032004,343.5554081942788
251501.45998068544,6452250.646066437,ABC_Range_Quartzite,788.1721697633346,150,-0.81224757650695,-0.5833128444142014,254418.02420275644,6448189.408183902,248584.89575861444,6456311.8839489715,7.989853321134191,full,3.035733910164969,789.2797661041503,41.79928219454848,418.9448416256885,460.744123820237
254471.28369636444,6456822.407059945,ABC_Range_Quartzite,435.4181876749999,53,-0.5174205021416127,-0.8557312802296766,258749.94009751282,6454235.304549237,250192.62729521605,6459409.509570654,7.990297342883423,full,0.9407628201299523,435.47688798351476,7.14995172188145,434.20671026767593,427.0567585457945
254471.28369636444,6456822.407059945,ABC_Range_Quartzite,435.4181876749999,53,-0.5174205021416127,-0.8557312802296766,258749.94009751282,6454235.304549237,250192.62729521605,6459409.509570654,7.990297342883423,full,0.9407628201299523,435.47688798351476,7.14995172188145,434.20671026767593,427.0567585457945
255081.59717374,6456544.173926562,ABC_Range_Quartzite,1107.2682054174115,144,0.4296579912832278,0.9029917001426214,250566.6386730269,6458692.463882978,259596.55567445312,6454395.883970146,7.990265289507931,full,0.49328996717765433,1107.3092443019345,9.533298916240255,437.8501194553785,428.31682053913823
255081.59717374,6456544.173926562,ABC_Range_Quartzite,1107.2682054174115,144,0.4296579912832278,0.9029917001426214,250566.6386730269,6458692.463882978,259596.55567445312,6454395.883970146,7.990265289507931,full,0.49328996717765433,1107.3092443019345,9.533298916240255,437.8501194553785,428.31682053913823
252128.74886645377,6451891.210269935,ABC_Range_Quartzite,1543.8424311452945,302,0.8710418304408761,0.4912088452198391,249672.70464035458,6456246.419422139,254584.79309255295,6447536.001117731,7.989803844850925,full,3.2942717350317547,1546.397750270263,88.86253336652726,391.7239433565078,480.58647672303505
252128.74886645377,6451891.210269935,ABC_Range_Quartzite,1543.8424311452945,302,0.8710418304408761,0.4912088452198391,249672.70464035458,6456246.419422139,254584.79309255295,6447536.001117731,7.989803844850925,full,3.2942717350317547,1546.397750270263,88.86253336652726,391.7239433565078,480.58647672303505
255923.41743461345,6456704.666534231,Wilpena_Group,1358.1447322261788,192,0.3710643781745624,0.9286071436565224,251280.38171633083,6458559.988425104,260566.45315289608,6454849.344643358,7.990243977539691,full,0.15293351863481472,1358.1495703551768,3.6251596148007934,419.4528595211338,423.0780191359346
255923.41743461345,6456704.666534231,Wilpena_Group,690.3782277506225,108,0.3710643781745624,0.9286071436565224,251280.38171633083,6458559.988425104,260566.45315289608,6454849.344643358,7.990243977539691,full,1.0774021907017393,690.5003040976278,12.983551394982385,419.4528595211338,432.4364109161162
253038.33246694488,6452139.623006307,Wilpena_Group,1252.4449762982215,235,0.6273896017973255,0.7787055204354167,249144.8048647678,6455276.571015293,256931.86006912196,6449002.67499732,7.9899055138923245,full,2.8188936677615946,1253.9623026636057,61.668775298037644,375.8767607360811,437.54553603411875
253038.33246694488,6452139.623006307,Wilpena_Group,457.11717737212064,77,0.6273896017973255,0.7787055204354167,249144.8048647678,6455276.571015293,256931.86006912196,6449002.67499732,7.9899055138923245,full,1.736842330373439,457.3272838221162,13.861121147282915,375.8767607360811,389.737881883364
254736.93957157803,6453520.095224051,Yerelina_Subgroup,480.0000375653296,53,0.5803089370314856,0.8143964253368179,250664.95744489392,6456421.639909208,258808.92169826213,6450618.550538894,7.990033138263556,full,1.6120991658108834,480.19009847142314,13.509056491006731,411.6644211723644,398.1553646813577
331545.57059287507,6456598.898933409,Yudnamutana_Subgroup,1745.2771798346257,242,-0.8310014728465668,-0.556270215027586,334326.921668013,6452443.891569176,328764.21951773716,6460753.906297642,7.939698523763425,full,0.04056553994744308,1745.277617259789,1.2356603503643555,223.92515739960032,225.16081774996468
285113.0942964369,6455242.016588287,Yerelina_Subgroup,1302.709568476966,205,-0.924540012290992,-0.3810849848432395,287018.51922065305,6450619.316526832,283207.6693722207,6459864.716649743,7.979630163610906,full,1.1018843307377029,1302.9505097988965,25.056160594973562,652.3114063209396,677.3675669159131
287469.50548432383,6455114.6223872285,Yerelina_Subgroup,2441.8951696288673,306,-0.6033031733857912,0.7975119315612991,283481.94582651736,6452098.1065203,291457.0651421303,6458131.138254157,7.978012556034756,full,0.7598591622099481,2442.109927847138,32.38642049930843,691.0842519249534,658.697831425645
287924.63735018624,6451872.703783122,Yerelina_Subgroup,856.3565298939526,103,-0.3230669507190717,0.946376111994106,283192.75679021573,6450257.369029527,292656.51791015675,6453488.038536717,7.977343036792533,full,1.0371210254974537,856.4968427695741,15.50275402102568,661.5240919975345,646.0213379765088
287953.6366963586,6449692.975458732,Yerelina_Subgroup,876.748198946299,153,0.150577700942027,0.9885981772080168,283010.6458103185,6450445.863963442,292896.6275823987,6448940.086954022,7.977044506651325,full,2.0873456783644686,877.3303405100035,31.954999981529227,630.5328393904899,662.4878393720192
286376.24167933944,6443658.945372822,Yerelina_Subgroup,603.2080253010013,108,0.3452260982114942,0.9385195475394574,281683.64394164213,6445385.075863879,291068.83941703674,6441932.814881764,7.976661681981994,full,2.41296825774761,603.7433485762352,25.418677434359893,630.4426237795944,655.8613012139543
283789.35908120254,6435850.84726045,Yerelina_Subgroup,1112.4087932133057,164,0.3697823050317144,0.929118424575378,279143.76695832564,6437699.758785608,288434.95120407944,6434001.935735292,7.9755887185554855,full,0.5464179922632658,1112.4593821549095,10.609134092831823,553.7519599745505,564.3610940673823
281447.5733275888,6431695.20974274,Yerelina_Subgroup,688.668731055026,108,0.5195775802626899,0.8544232780585791,277175.4569372959,6434293.097644053,285719.6897178817,6429097.321841426,7.9748009917588405,full,1.0608915891295008,688.7868009454963,12.752882959984504,523.997641630674,536.7505245906585
276648.3256351004,6425100.590950465,Yerelina_Subgroup,710.5205745662613,134,0.5528846653695527,0.833257791322228,272482.0366784893,6427865.014277313,280814.61459171155,6422336.167623617,7.973508922619843,full,2.9459110281428478,711.4607724617088,36.5642430502964,488.9138233618766,525.478066412173
276648.3256351004,6425100.590950465,Yerelina_Subgroup,710.5205745662613,134,0.5528846653695527,0.833257791322228,272482.0366784893,6427865.014277313,280814.61459171155,6422336.167623617,7.973508922619843,full,2.9459110281428478,711.4607724617088,36.5642430502964,488.9138233618766,525.478066412173
273689.0006741541,6421541.019959317,Yerelina_Subgroup,847.9863155111505,159,0.7548060501623491,0.6559480365381951,270409.2604914631,6425315.050210129,276968.74085684505,6417766.989708505,7.972074556478049,full,2.840144907079806,849.0292077560141,42.06904240208746,445.95754463654845,488.0265870386359
271968.8384499701,6420325.676905653,Yerelina_Subgroup,835.2617181573668,109,0.9390273987471568,0.3438423249138301,270249.626825401,6425020.8138993895,273688.05007453926,6415630.539911917,7.971904413018635,full,0.41369713728278773,835.2834913333137,6.031009432376436,510.146219317083,504.1152098847066
269835.8468746644,6419950.718534164,Yerelina_Subgroup,658.657892576525,90,0.9924734545070696,-0.1224599612069327,270448.1466806991,6424913.0858066995,269223.54706862976,6414988.351261629,7.97218585906117,full,0.09088565663949348,658.6587212354145,1.044799560895001,458.4363647723759,457.3915652114809
267894.20567976,6420890.930817982,Yerelina_Subgroup,930.2406797161026,129,0.6994715242722284,-0.7146604695464032,271467.50802749203,6424388.288439344,264320.903332028,6417393.573196621,7.973465682998722,full,0.040938218258175105,930.2409171693064,0.6646633099871337,454.4931597411348,455.1578230511219
267047.2524996471,6421813.602319324,Yerelina_Subgroup,951.8718040620427,143,0.6033022447581597,-0.7975126340502484,271034.81566989835,6424830.113543116,263059.6893293958,6418797.091095533,7.974427799448506,full,0.7163899590918016,951.9462139195423,11.902219432658,431.4271509475266,443.3293703801846
266365.6614829955,6422682.514178398,Yerelina_Subgroup,904.2347590989135,172,0.6465886497018289,-0.7628388545930036,270179.8557559605,6425915.4574269075,262551.4672100305,6419449.570929889,7.975242780065486,full,3.009959202489787,905.483944296478,47.54654368129235,423.57756272938684,471.1241064106792
266421.87226179545,6424183.621084089,Yerelina_Subgroup,870.9523999491643,148,-0.4086465347977135,-0.912692724632897,270985.33588495996,6422140.388410101,261858.40863863096,6426226.853758078,7.976254293348035,full,1.8158605199273328,871.3899884757385,27.612117603304796,442.78117701318934,470.39329461649413
267840.780506724,6426605.323719364,Yerelina_Subgroup,811.0649696469836,141,-0.503906489656434,-0.8637582125121186,272159.5715692846,6424085.791271081,263521.98944416345,6429124.856167646,7.977468338208297,full,2.042413744658292,811.5805517470386,28.924159202388466,438.7300615925875,467.65422079497597
270722.4345140959,6430770.825677778,Yerelina_Subgroup,672.6770480127266,68,-0.6880293430572694,-0.7256828667484043,274350.8488478379,6427330.678962491,267094.0201803539,6434210.972393064,7.979057818930784,full,2.177963976066776,673.1633368302809,25.582555176567723,535.0066998893668,509.4241447127991
276592.22980357974,6437205.040251145,Yerelina_Subgroup,645.4312872110514,95,-0.578747687480132,-0.8155066610619436,280669.76310888946,6434311.301813745,272514.69649827003,6440098.778688545,7.979863222221681,full,0.49416952226889665,645.4552943346617,5.566908812804513,513.6299100181352,519.1968188309397
278604.4226366306,6440404.485113749,Yerelina_Subgroup,553.7350977388043,85,-0.4904163931208383,-0.8714882451062362,282961.86386216176,6437952.403148145,274246.98141109943,6442856.567079353,7.980093167510674,full,0.9242980751166572,553.8071583569463,8.933654324669192,507.6424954944458,516.576149819115
280199.2203818209,6443975.080237703,Yerelina_Subgroup,477.2407700891937,97,-0.3006583226984207,-0.9537319188284372,284967.8799759631,6442471.788624211,275430.56078767875,6445478.371851196,7.980480174426191,full,3.8381396979834173,478.31356469594976,32.01739428529265,541.6125294127496,573.6299236980423
281857.8867040774,6448070.989453331,Yerelina_Subgroup,693.2126852985448,145,-0.4512532939951761,-0.8923959125066089,286319.86626661045,6445814.722983355,277395.9071415444,6450327.255923307,7.980396374174177,full,4.128707295884717,695.0163675322265,50.03922540239341,626.4774523684887,676.5166777708821
283474.5435851563,6451754.183937993,Yerelina_Subgroup,873.6878733679271,138,-0.2910201309239388,-0.9567169296071923,288258.12823319226,6450299.083283373,278690.9589371204,6453209.284592613,7.980211354736909,full,1.1617489815208888,873.8675038563332,17.71762472589353,676.2317603731623,693.9493850990558
284169.3413201517,6454269.537376894,Yerelina_Subgroup,1492.0005720978663,235,-0.4285895208522707,-0.903499320761018,288686.8379239568,6452126.589772632,279651.8447163466,6456412.484981155,7.980178606435686,full,1.0901901218291539,1492.270696446578,28.392328766662672,629.8751490032821,658.2674777699448
306756.2665750218,6420363.6699544415,Yudnamutana_Subgroup,4132.614261313578,529,-0.2241876308737843,-0.9745460000242164,311628.99657514284,6419242.731800073,301883.53657490073,6421484.60810881,7.951864383403191,full,0.5890735622429958,4132.832689058336,42.490033381737476,308.13542495385855,265.64539157212107
306756.2665750218,6420363.6699544415,Yudnamutana_Subgroup,3019.9514183523233,395,-0.2241876308737843,-0.9745460000242164,311628.99657514284,6419242.731800073,301883.53657490073,6421484.60810881,7.951864383403191,full,0.4340197815475524,3020.0380654714736,22.87679366674331,308.13542495385855,285.25863128711524
307137.31140793336,6422014.484303315,Yudnamutana_Subgroup,4736.303260960662,627,-0.40327443452021,-0.9150790842667124,311712.7068292669,6419998.112130715,302561.9159865998,6424030.856475916,7.952311477794055,full,0.3382981507952707,4736.385820982251,27.965432503575926,292.14667881887544,264.1812463152995
307137.31140793336,6422014.484303315,Yudnamutana_Subgroup,3437.8119547098363,475,-0.40327443452021,-0.9150790842667124,311712.7068292669,6419998.112130715,302561.9159865998,6424030.856475916,7.952311477794055,full,0.004639420093824101,3437.8119659801046,0.27837048438595957,292.14667881887544,291.8683083344895
307620.03459967417,6422447.063539258,Yudnamutana_Subgroup,2498.7962752677627,365,-0.967182120650698,-0.2540841307394437,308890.4552533714,6417611.152936005,306349.61394597695,6427282.974142511,7.952188707255203,full,0.4638550074625879,2498.878165470895,20.230189696142475,295.89326472271694,316.1234544188594
