X, Y, l, m, angle
507497.8827818414, 7487286.997082645, 0.8265901219899788, 0.5628043800723233, 55.75003795893311
507497.8827818414, 7487786.997082645, 0.809276228474962, 0.5874282816015424, 54.02527714184262
507497.8827818414, 7488286.997082645, 0.7892736468129062, 0.6140416194743283, 52.11768438342077
507497.8827818414, 7488786.997082645, 0.7552044763238486, 0.6554892820942396, 49.043239667656515
507497.8827818414, 7489286.997082645, 0.7063027512573646, 0.7079098979151777, 44.93488766985311
507497.8827818414, 7489786.997082645, 0.6595617675975047, 0.7516503673408635, 41.26645925833174
507497.8827818414, 7490286.997082645, 0.6397293253893311, 0.768600279883446, 39.77163893611073
507497.8827818414, 7490786.997082645, 0.6589055068621894, 0.752225719466359, 41.21645385118838
507497.8827818414, 7491286.997082645, 0.6995316268828985, 0.7146016393701914, 44.389438428766965
507497.8827818414, 7491786.997082645, 0.7299707243821264, 0.6834784133716543, 46.883939832163186
507497.8827818414, 7492286.997082645, 0.7360034128004279, 0.6769778255941055, 47.392071310572554
507497.8827818414, 7492786.997082645, 0.7237426604116682, 0.6900699685540886, 46.36435225994158
507497.8827818414, 7493286.997082645, 0.7115272472419467, 0.702658506269082, 45.359312604231526
507497.8827818414, 7493786.997082645, 0.724768949014991, 0.6889919959939341, 46.449630508764486
507497.8827818414, 7494286.997082645, 0.7711456500290635, 0.6366587676622801, 50.45687897957893
507497.8827818414, 7494786.997082645, 0.8195302140991271, 0.5730359745937763, 55.037793997461634
507497.8827818414, 7495286.997082645, 0.8372524688141924, 0.54681651718336, 56.85111432294822
507997.8827818414, 7486786.997082645, 0.8836985486267418, 0.46805648714123177, 62.09178730577347
507997.8827818414, 7487286.997082645, 0.8719863904345501, 0.48953011643506095, 60.69029782883294
507997.8827818414, 7487786.997082645, 0.8639648931795808, 0.5035520463201348, 59.76471893842734
507997.8827818414, 7488286.997082645, 0.8502133211673538, 0.5264383235570699, 58.23487895106954
507997.8827818414, 7488786.997082645, 0.8185822903505814, 0.5743892703771516, 54.94312636142333
