X, Y, l, m, n, dip, dip_dir
501497.8827818414, 7487286.997082645, -0.19324084200358888, 0.07033391453384452, 0.9786271595700224, 11.867119335703194, 290.0
501497.8827818414, 7487786.997082645, -0.1932417690180873, 0.07033425193952868, 0.9786269522708165, 11.867177092902324, 290.0
501497.8827818414, 7488286.997082645, -0.19324268479879927, 0.07033458525644894, 0.9786267474826933, 11.86723415019766, 290.0
501497.8827818414, 7488786.997082645, -0.1932435893476986, 0.07033491448532375, 0.9786265452052485, 11.8672905077118, 290.0
501497.8827818414, 7489286.997082645, -0.19324448266678868, 0.07033523962688222, 0.9786263454380707, 11.867346165569188, 290.0
501497.8827818414, 7489786.997082645, -0.19324536475810214, 0.07033556068186424, 0.9786261481807421, 11.867401123895931, 290.0
501497.8827818414, 7490286.997082645, -0.19324623562370105, 0.07033587765102028, 0.9786259534328372, 11.867455382820154, 290.0
501497.8827818414, 7490786.997082645, -0.19324709526567688, 0.07033619053511161, 0.9786257611939239, 11.867508942471716, 290.0
501497.8827818414, 7491286.997082645, -0.19324794368615025, 0.07033649933491005, 0.9786255714635627, 11.86756180298238, 290.0
501497.8827818414, 7491786.997082645, -0.19324878088727132, 0.07033680405119824, 0.9786253842413075, 11.867613964485628, 290.0
501497.8827818414, 7492286.997082645, -0.19324960687121948, 0.07033710468476932, 0.9786251995267049, 11.86766542711689, 290.0
501497.8827818414, 7492786.997082645, -0.19325042164020334, 0.07033740123642726, 0.9786250173192946, 11.867716191013372, 290.0
501497.8827818414, 7493286.997082645, -0.19325122519646085, 0.07033769370698656, 0.9786248376186091, 11.867766256314155, 290.0
501497.8827818414, 7493786.997082645, -0.19325201754225937, 0.07033798209727246, 0.9786246604241741, 11.867815623160084, 290.0
501497.8827818414, 7494286.997082645, -0.19325279867989542, 0.07033826640812085, 0.9786244857355083, 11.86786429169382, 290.0
501497.8827818414, 7494786.997082645, -0.19325356861169465, 0.07033854664037818, 0.9786243135521232, 11.867912262059988, 290.0
501497.8827818414, 7495286.997082645, -0.1932543273400122, 0.07033882279490167, 0.9786241438735235, 11.867959534404875, 290.0
501997.8827818414, 7486786.997082645, -0.19324007715179436, 0.07033363615055767, 0.9786273306055833, 11.867071681983788, 290.0
501997.8827818414, 7487286.997082645, -0.19324101538386695, 0.07033397763910497, 0.9786271207987615, 11.867130138078409, 290.0
501997.8827818414, 7487786.997082645, -0.1932419423801558, 0.07033431503816136, 0.9786269135034337, 11.867187894145218, 290.0
501997.8827818414, 7488286.997082645, -0.19324285814260528, 0.07033464834843461, 0.9786267087192027, 11.86724495030495, 290.0
501997.8827818414, 7488786.997082645, -0.1932437626731893, 0.0703349775706432, 0.9786265064456641, 11.867301306680204, 290.0
501997.8827818414, 7489286.997082645, -0.19324465597391116, 0.0703353027055162, 0.9786263066824067, 11.86735696339538, 290.0
501997.8827818414, 7489786.997082645, -0.19324553804680364, 0.07033562375379351, 0.9786261094290127, 11.867411920576615, 290.0
501997.8827818414, 7490286.997082645, -0.1932464088939287, 0.07033594071622563, 0.9786259146850567, 11.86746617835199, 290.0
501997.8827818414, 7490786.997082645, -0.19324726851737786, 0.07033625359357379, 0.9786257224501066, 11.867519736851321, 290.0
501997.8827818414, 7491286.997082645, -0.19324811691927166, 0.07033656238660983, 0.9786255327237228, 11.867572596206486, 290.0
501997.8827818414, 7491786.997082645, -0.19324895410176032, 0.07033686709611636, 0.9786253455054591, 11.86762475655091, 290.0
501997.8827818414, 7492286.997082645, -0.19324978006702312, 0.07033716772288658, 0.9786251607948621, 11.86767621802008, 290.0
501997.8827818414, 7492786.997082645, -0.19325059481726883, 0.07033746426772437, 0.9786249785914718, 11.867726980751073, 290.0
501997.8827818414, 7493286.997082645, -0.19325139835473545, 0.07033775673144434, 0.9786247988948203, 11.867777044883084, 290.0
501997.8827818414, 7493786.997082645, -0.1932521906816902, 0.07033804511487166, 0.9786246217044338, 11.867826410556873, 290.0
501997.8827818414, 7494286.997082645, -0.19325297180042952, 0.07033832941884222, 0.9786244470198303, 11.867875077915258, 290.0
501997.8827818414, 7494786.997082645, -0.19325374171327922, 0.07033860964420248, 0.9786242748405221, 11.867923047102622, 290.0
501997.8827818414, 7495286.997082645, -0.19325450042259446, 0.07033888579180966, 0.9786241051660133, 11.867970318265435, 290.0
502497.8827818414, 7486786.997082645, -0.19324023948978342, 0.07033369523675359, 0.978627294303748, 11.867081796372645, 290.0
502497.8827818414, 7487286.997082645, -0.19324117770431912, 0.07033403671891796, 0.9786270845006639, 11.867140251376753, 290.0
502497.8827818414, 7487786.997082645, -0.19324210468302816, 0.07033437411157582, 0.9786268772090855, 11.867198006350407, 290.0
502497.8827818414, 7488286.997082645, -0.19324302042785482, 0.07033470741543492, 0.9786266724286157, 11.867255061414298, 290.0
502497.8827818414, 7488786.997082645, -0.1932439249407731, 0.07033503663121368, 0.9786264701588501, 11.86731141669101, 290.0
502497.8827818414, 7489286.997082645, -0.19324481822378636, 0.0703353617596413, 0.9786262703993777, 11.867367072304916, 290.0
502497.8827818414, 7489786.997082645, -0.1932457002789273, 0.07033568280145756, 0.9786260731497806, 11.867422028382165, 290.0
502497.8827818414, 7490286.997082645, -0.19324657110825783, 0.07033599975741302, 0.9786258784096331, 11.86747628505087, 290.0
502497.8827818414, 7490786.997082645, -0.19324743071386943, 0.07033631262826884, 0.9786256861785033, 11.867529842440902, 290.0
502497.8827818414, 7491286.997082645, -0.19324827909788297, 0.070336621414797, 0.978625496455952, 11.867582700683911, 290.0
502497.8827818414, 7491786.997082645, -0.19324911626244823, 0.07033692611777993, 0.9786253092415322, 11.867634859913622, 290.0
502497.8827818414, 7492286.997082645, -0.19324994220974476, 0.07033722673801095, 0.9786251245347913, 11.867686320265278, 290.0
502497.8827818414, 7492786.997082645, -0.19325075694198118, 0.0703375232762939, 0.9786249423352686, 11.867737081876143, 290.0
502497.8827818414, 7493286.997082645, -0.1932515604613956, 0.07033781573344342, 0.9786247626424971, 11.867787144885213, 290.0
502497.8827818414, 7493786.997082645, -0.19325235277025515, 0.07033810411028461, 0.9786245854560018, 11.867836509433474, 290.0
502497.8827818414, 7494286.997082645, -0.19325313387085635, 0.07033838840765343, 0.9786244107753019, 11.867885175663488, 290.0
502497.8827818414, 7494786.997082645, -0.19325390376552506, 0.07033866862639636, 0.9786242385999088, 11.867933143719895, 290.0
502497.8827818414, 7495286.997082645, -0.19325466245661616, 0.07033894476737051, 0.978624068929327, 11.867980413749024, 290.0
502997.8827818414, 7486786.997082645, -0.1932403907671835, 0.07033375029722434, 0.9786272604752404, 11.867091221637224, 290.0
502997.8827818414, 7487286.997082645, -0.19324132896480214, 0.07033409177323138, 0.9786270506757677, 11.867149675589374, 290.0
502997.8827818414, 7487786.997082645, -0.19324225592656105, 0.07033442915971994, 0.9786268433878104, 11.867207429508937, 290.0
502997.8827818414, 7488286.997082645, -0.19324317165440463, 0.07033476245739768, 0.9786266386109708, 11.86726448351672, 290.0
502997.8827818414, 7488786.997082645, -0.19324407615030692, 0.07033509166698312, 0.9786264363448453, 11.867320837735164, 290.0
502997.8827818414, 7489286.997082645, -0.1932449694162711, 0.07033541678920538, 0.9786262365890224, 11.867376492288727, 290.0
502997.8827818414, 7489786.997082645, -0.1932458514543299, 0.07033573782480426, 0.978626039343084, 11.867431447303602, 290.0
502997.8827818414, 7490286.997082645, -0.19324672226654535, 0.07033605477453032, 0.978625844606605, 11.867485702907814, 290.0
502997.8827818414, 7490786.997082645, -0.1932475818550088, 0.07033636763914473, 0.978625652379153, 11.867539259231265, 290.0
502997.8827818414, 7491286.997082645, -0.19324843022184104, 0.0703366764194194, 0.9786254626602888, 11.867592116405675, 290.0
502997.8827818414, 7491786.997082645, -0.19324926736919196, 0.07033698111613686, 0.9786252754495659, 11.867644274564654, 290.0
502997.8827818414, 7492286.997082645, -0.19325009329924123, 0.07033728173009036, 0.9786250907465314, 11.867695733843448, 290.0
502997.8827818414, 7492786.997082645, -0.19325090801419725, 0.07033757826208377, 0.9786249085507241, 11.867746494379503, 290.0
502997.8827818414, 7493286.997082645, -0.1932517115162982, 0.0703378707129317, 0.9786247288616778, 11.86779655631156, 290.0
502997.8827818414, 7493786.997082645, -0.19325250380781117, 0.07033815908345926, 0.9786245516789173, 11.867845919780734, 290.0
502997.8827818414, 7494286.997082645, -0.19325328489103283, 0.07033844337450244, 0.9786243770019614, 11.867894584929644, 290.0
502997.8827818414, 7494786.997082645, -0.19325405476828883, 0.07033872358690765, 0.9786242048303219, 11.867942551902786, 290.0
502997.8827818414, 7495286.997082645, -0.19325481344193424, 0.07033899972153211, 0.9786240351635033, 11.86798982084656, 290.0
503497.8827818414, 7486786.997082645, -0.19324053098388155, 0.07033380133192876, 0.9786272291200917, 11.86709995777045, 290.0
503497.8827818414, 7487286.997082645, -0.19324146916520302, 0.07033414280200413, 0.9786270193241045, 11.86715841070911, 290.0
503497.8827818414, 7487786.997082645, -0.1932423961106416, 0.07033448018255256, 0.9786268120396394, 11.867216163613733, 290.0
503497.8827818414, 7488286.997082645, -0.1932433118221419, 0.07033481347428185, 0.9786266072662998, 11.867273216605, 290.0
503497.8827818414, 7488786.997082645, -0.19324421630167768, 0.07033514267791038, 0.9786264050036809, 11.867329569805563, 290.0
503497.8827818414, 7489286.997082645, -0.1932451095512523, 0.07033546779416731, 0.9786262052513718, 11.867385223339781, 290.0
503497.8827818414, 7489786.997082645, -0.1932459915728984, 0.07033578882379247, 0.9786260080089543, 11.867440177333862, 290.0
503497.8827818414, 7490286.997082645, -0.19324686236867805, 0.07033610576753639, 0.9786258132760035, 11.86749443191573, 290.0
503497.8827818414, 7490786.997082645, -0.19324772194068257, 0.07033641862616023, 0.9786256210520865, 11.867547987215474, 290.0
503497.8827818414, 7491286.997082645, -0.19324857029103273, 0.07033672740043594, 0.9786254313367646, 11.86760084336467, 290.0
503497.8827818414, 7491786.997082645, -0.19324940742187852, 0.07033703209114599, 0.9786252441295912, 11.867653000496944, 290.0
503497.8827818414, 7492286.997082645, -0.19325023333539934, 0.07033733269908364, 0.978625059430113, 11.86770445874761, 290.0
503497.8827818414, 7492786.997082645, -0.19325104803380388, 0.0703376292250528, 0.9786248772378695, 11.867755218254018, 290.0
503497.8827818414, 7493286.997082645, -0.1932518515193301, 0.070337921669868, 0.9786246975523938, 11.867805279155036, 290.0
503497.8827818414, 7493786.997082645, -0.19325264379424528, 0.07033821003435448, 0.9786245203732112, 11.867854641591606, 290.0
503497.8827818414, 7494286.997082645, -0.19325342486084582, 0.07033849431934805, 0.9786243456998404, 11.867903305706477, 290.0
503497.8827818414, 7494786.997082645, -0.19325419472145752, 0.07033877452569526, 0.9786241735317927, 11.867951271644216, 290.0
503497.8827818414, 7495286.997082645, -0.19325495337843548, 0.07033905065425325, 0.9786240038685732, 11.867998539551039, 290.0
503997.8827818414, 7486786.997082645, -0.19324066013979457, 0.0703338483408367, 0.9786272002383258, 11.86710800476719, 290.0
503997.8827818414, 7487286.997082645, -0.1932415983054387, 0.07033418980520598, 0.9786269904456982, 11.867166456730715, 290.0
503997.8827818414, 7487786.997082645, -0.19324252523518684, 0.07033452718004354, 0.9786267831645974, 11.867224208659422, 290.0
503997.8827818414, 7488286.997082645, -0.19324344093098345, 0.07033486046605716, 0.9786265783946265, 11.867281260673991, 290.0
503997.8827818414, 7488786.997082645, -0.19324434539480237, 0.07033518966396522, 0.9786263761353812, 11.86733761289699, 290.0
503997.8827818414, 7489286.997082645, -0.193245238628647, 0.07033551477449689, 0.9786261763864504, 11.867393265452776, 290.0
503997.8827818414, 7489786.997082645, -0.19324612063454985, 0.07033583579839199, 0.978625979147416, 11.867448218467572, 290.0
503997.8827818414, 7490286.997082645, -0.19324699141457302, 0.07033615273640101, 0.9786257844178528, 11.867502472069418, 290.0
503997.8827818414, 7490786.997082645, -0.1932478509708079, 0.07033646558928519, 0.9786255921973286, 11.867556026388144, 290.0
503997.8827818414, 7491286.997082645, -0.1932486993053751, 0.07033677435781635, 0.9786254024854038, 11.867608881555583, 290.0
503997.8827818414, 7491786.997082645, -0.19324953642042475, 0.07033707904277707, 0.9786252152816322, 11.867661037705261, 290.0
503997.8827818414, 7492286.997082645, -0.1932503623181362, 0.07033737964496059, 0.9786250305855608, 11.867712494972437, 290.0
503997.8827818414, 7492786.997082645, -0.1932511770007181, 0.07033767616517075, 0.9786248483967289, 11.867763253494473, 290.0
503997.8827818414, 7493286.997082645, -0.1932519804704083, 0.07033796860422216, 0.9786246687146694, 11.867813313410323, 290.0
503997.8827818414, 7493786.997082645, -0.1932527727294742, 0.07033825696293997, 0.9786244915389076, 11.86786267486093, 290.0
503997.8827818414, 7494286.997082645, -0.19325355378021222, 0.07033854124216006, 0.9786243168689626, 11.867911337988886, 290.0
503997.8827818414, 7494786.997082645, -0.19325432362494818, 0.07033882144272893, 0.9786241447043454, 11.867959302938871, 290.0
503997.8827818414, 7495286.997082645, -0.193255082266037, 0.07033909756550376, 0.9786239750445612, 11.86800656985713, 290.0
504497.8827818414, 7486786.997082645, -0.1932407782348698, 0.0703338913239289, 0.9786271738299605, 11.86711536262385, 290.0
504497.8827818414, 7487286.997082645, -0.19324171638545648, 0.0703342327828177, 0.978626964040566, 11.867173813650837, 290.0
504497.8827818414, 7487786.997082645, -0.19324264330014382, 0.07033457015217359, 0.9786267567627008, 11.867231564642765, 290.0
504497.8827818414, 7488286.997082645, -0.19324355898087645, 0.07033490343270436, 0.9786265519959678, 11.867288615720355, 290.0
504497.8827818414, 7488786.997082645, -0.19324446342962814, 0.07033523262512839, 0.9786263497399629, 11.867344967006119, 290.0
504497.8827818414, 7489286.997082645, -0.19324535664840217, 0.07033555773017484, 0.9786261499942749, 11.867400618624444, 290.0
504497.8827818414, 7489786.997082645, -0.19324623863923127, 0.07033587874858353, 0.9786259527584856, 11.867455570701551, 290.0
504497.8827818414, 7490286.997082645, -0.19324710940417733, 0.07033619568110493, 0.97862575803217, 11.867509823365438, 290.0
504497.8827818414, 7490786.997082645, -0.19324796894533178, 0.07033650852850026, 0.9786255658148955, 11.867563376746105, 290.0
504497.8827818414, 7491286.997082645, -0.19324881726481524, 0.07033681729154141, 0.978625376106223, 11.867616230975145, 290.0
504497.8827818414, 7491786.997082645, -0.19324965436477776, 0.07033712197101089, 0.9786251889057062, 11.867668386186182, 290.0
504497.8827818414, 7492286.997082645, -0.19325048024739874, 0.07033742256770191, 0.9786250042128917, 11.867719842514589, 290.0
504497.8827818414, 7492786.997082645, -0.19325129491488677, 0.07033771908241837, 0.9786248220273192, 11.867770600097572, 290.0
504497.8827818414, 7493286.997082645, -0.19325209836947985, 0.07033801151597484, 0.9786246423485213, 11.867820659074155, 290.0
504497.8827818414, 7493786.997082645, -0.19325289061344514, 0.07033829986919649, 0.9786244651760239, 11.867870019585212, 290.0
504497.8827818414, 7494286.997082645, -0.19325367164907914, 0.07033858414291916, 0.9786242905093452, 11.867918681773489, 290.0
504497.8827818414, 7494786.997082645, -0.19325444147870766, 0.0703388643379894, 0.9786241183479971, 11.867966645783454, 290.0
504497.8827818414, 7495286.997082645, -0.1932552001046856, 0.0703391404552643, 0.9786239486914842, 11.868013911761508, 290.0
504997.8827818414, 7486786.997082645, -0.19324088526908445, 0.07033393028119708, 0.9786271498950049, 11.86712203133915, 290.0
504997.8827818414, 7487286.997082645, -0.1932418234052334, 0.07033427173483098, 0.9786269401087176, 11.86718048146804, 290.0
504997.8827818414, 7487786.997082645, -0.19324275030548982, 0.07033460909893446, 0.9786267328339597, 11.867238231562254, 290.0
504997.8827818414, 7488286.997082645, -0.19324366597179807, 0.07033494237421518, 0.9786265280703338, 11.867295281742571, 290.0
504997.8827818414, 7488786.997082645, -0.19324457040613213, 0.07033527156139162, 0.9786263258174361, 11.867351632131417, 290.0
504997.8827818414, 7489286.997082645, -0.19324546361049522, 0.07033559666119289, 0.9786261260748554, 11.867407282853208, 290.0
504997.8827818414, 7489786.997082645, -0.19324634558691986, 0.0703359176743588, 0.9786259288421734, 11.867462234034178, 290.0
504997.8827818414, 7490286.997082645, -0.19324721633746816, 0.07033623460163986, 0.9786257341189648, 11.867516485802398, 290.0
504997.8827818414, 7490786.997082645, -0.19324807586423137, 0.07033654744379722, 0.9786255419047976, 11.86757003828771, 290.0
504997.8827818414, 7491286.997082645, -0.19324892416933023, 0.07033685620160278, 0.9786253521992323, 11.86762289162182, 290.0
504997.8827818414, 7491786.997082645, -0.19324976125491478, 0.07033716087583908, 0.9786251650018228, 11.867675045938284, 290.0
504997.8827818414, 7492286.997082645, -0.19325058712316415, 0.07033746146729927, 0.9786249803121155, 11.867726501372545, 290.0
504997.8827818414, 7492786.997082645, -0.19325140177628725, 0.07033775797678733, 0.9786247981296504, 11.867777258061722, 290.0
504997.8827818414, 7493286.997082645, -0.1932522052165218, 0.07033805040511772, 0.9786246184539599, 11.867827316144925, 290.0
504997.8827818414, 7493786.997082645, -0.19325299744613508, 0.07033833875311567, 0.9786244412845695, 11.867876675763057, 290.0
504997.8827818414, 7494286.997082645, -0.19325377846742361, 0.07033862302161703, 0.9786242666209982, 11.867925337058708, 290.0
504997.8827818414, 7494786.997082645, -0.19325454828271316, 0.07033890321146828, 0.9786240944627576, 11.867973300176459, 290.0
504997.8827818414, 7495286.997082645, -0.1932553068943585, 0.07033917932352657, 0.9786239248093519, 11.868020565262697, 290.0
505497.8827818414, 7486786.997082645, -0.19324098124244582, 0.07033396521264389, 0.9786271284334617, 11.867128010913476, 290.0
505497.8827818414, 7487286.997082645, -0.19324191936477697, 0.07033430666124853, 0.9786269186501558, 11.86718646018268, 290.0
505497.8827818414, 7487786.997082645, -0.19324284625123211, 0.07033464402032874, 0.9786267113783765, 11.867244209418331, 290.0
505497.8827818414, 7488286.997082645, -0.19324376190375575, 0.07033497729059228, 0.9786265066177271, 11.867301258741023, 290.0
505497.8827818414, 7488786.997082645, -0.19324466632432172, 0.07033530647275756, 0.9786263043678036, 11.867357608273252, 290.0
505497.8827818414, 7489286.997082645, -0.19324555951493325, 0.07033563156755367, 0.9786261046281945, 11.867413258139493, 290.0
505497.8827818414, 7489786.997082645, -0.19324644147762293, 0.07033595257572045, 0.9786259073984817, 11.867468208465965, 290.0
505497.8827818414, 7490286.997082645, -0.1932473122144527, 0.07033626949800838, 0.9786257126782402, 11.867522459380595, 290.0
505497.8827818414, 7490786.997082645, -0.193248171727514, 0.07033658233517864, 0.9786255204670374, 11.867576011013398, 290.0
505497.8827818414, 7491286.997082645, -0.19324902001892733, 0.07033689108800308, 0.9786253307644344, 11.867628863496009, 290.0
505497.8827818414, 7491786.997082645, -0.19324985709084275, 0.07033719575726426, 0.9786251435699845, 11.867681016962038, 290.0
505497.8827818414, 7492286.997082645, -0.19325068294543962, 0.07033749634375533, 0.978624958883235, 11.867732471546745, 290.0
505497.8827818414, 7492786.997082645, -0.19325149758492652, 0.07033779284828022, 0.978624776703725, 11.867783227387434, 290.0
505497.8827818414, 7493286.997082645, -0.1932523010115413, 0.07033808527165343, 0.9786245970309873, 11.867833284623188, 290.0
505497.8827818414, 7493786.997082645, -0.1932530932275513, 0.07033837361470015, 0.9786244198645476, 11.867882643394765, 290.0
505497.8827818414, 7494286.997082645, -0.19325387423525284, 0.07033865787825626, 0.9786242452039244, 11.86793130384497, 290.0
505497.8827818414, 7494786.997082645, -0.19325464403697168, 0.07033893806316821, 0.9786240730486295, 11.867979266118255, 290.0
505497.8827818414, 7495286.997082645, -0.1932554026350628, 0.07033921417029314, 0.9786239033981673, 11.868026530361064, 290.0
505997.8827818414, 7486786.997082645, -0.19324106615499148, 0.07033399611828303, 0.9786271094453269, 11.867133301349, 290.0
505997.8827818414, 7487286.997082645, -0.1932420042641245, 0.07033433756208395, 0.9786268996648759, 11.867191749797101, 290.0
505997.8827818414, 7487786.997082645, -0.1932429311374081, 0.07033467491637012, 0.978626692395947, 11.867249498213212, 290.0
505997.8827818414, 7488286.997082645, -0.19324384677678672, 0.07033500818184926, 0.9786264876381432, 11.867306546718027, 290.0
505997.8827818414, 7488786.997082645, -0.19324475118423418, 0.07033533735923977, 0.9786262853910604, 11.867362895434042, 290.0
505997.8827818414, 7489286.997082645, -0.19324564436175368, 0.07033566244927078, 0.9786260856542875, 11.867418544485645, 290.0
505997.8827818414, 7489786.997082645, -0.19324652631137768, 0.07033598345268205, 0.978625888427406, 11.867473493999142, 290.0
505997.8827818414, 7490286.997082645, -0.19324739703516836, 0.07033630037022409, 0.9786256937099912, 11.867527744102432, 290.0
505997.8827818414, 7490786.997082645, -0.19324825653521682, 0.07033661320265809, 0.9786255015016104, 11.867581294925515, 290.0
505997.8827818414, 7491286.997082645, -0.19324910481364377, 0.0703369219507559, 0.9786253118018248, 11.867634146599983, 290.0
505997.8827818414, 7491786.997082645, -0.19324994187259917, 0.07033722661529998, 0.9786251246101876, 11.86768629925949, 290.0
505997.8827818414, 7492286.997082645, -0.1932507677142624, 0.0703375271970836, 0.9786249399262457, 11.867737753039421, 290.0
505997.8827818414, 7492786.997082645, -0.19325158234084192, 0.0703378236969106, 0.9786247577495386, 11.867788508076956, 290.0
