X, Y, l, m, angle
251305.1529856466, 6423084.328058686, -0.8800051155309256, -0.47496420564017455, -118.35701948686273
251305.1529856466, 6423584.328058686, -0.9595027444413978, -0.2816992783260643, -106.3616491591202
251305.1529856466, 6424084.328058686, -0.9926291026707684, -0.12119185010150227, -96.96089261604898
251305.1529856466, 6424584.328058686, -0.9999831174854885, -0.005810743842534711, -90.33293297159288
251305.1529856466, 6425084.328058686, -0.9974389628979552, 0.07152283057214394, -85.89854174229639
251305.1529856466, 6425584.328058686, -0.9924796343487763, 0.12240986644433292, -82.9687966893649
251305.1529856466, 6426084.328058686, -0.9874986004305514, 0.15762777086447105, -80.93076971332806
251305.1529856466, 6426584.328058686, -0.982137279439923, 0.18816578948987137, -79.1542389152019
251305.1529856466, 6427084.328058686, -0.9724019776644168, 0.23331179531761978, -76.5078702427931
251305.1529856466, 6427584.328058686, -0.925200114761372, 0.3794795747409131, -67.69854995061675
251305.1529856466, 6428084.328058686, 0.7796971310300853, 0.6261568364742607, 51.2328533643937
251305.1529856466, 6428584.328058686, 0.9966481838826665, 0.08180707526481214, 85.30755594402989
251305.1529856466, 6429084.328058686, 0.9999919450438193, -0.00401370744814273, 90.22996911444285
251305.1529856466, 6429584.328058686, 0.9987057514903647, -0.050860809471201585, 92.91536757058499
251305.1529856466, 6430084.328058686, 0.9950588978994018, -0.09928640244881254, 95.69807984989566
251305.1529856466, 6430584.328058686, 0.9852218932516553, -0.1712828685468103, 99.86241611646507
251305.1529856466, 6431084.328058686, 0.9509434246565204, -0.30936483818063226, 108.02095686897167
251305.1529856466, 6431584.328058686, 0.7698902316672174, -0.6381763323591674, 129.65596722367337
251305.1529856466, 6432084.328058686, -0.08559996238797796, -0.996329587254728, -175.08947407165832
251305.1529856466, 6432584.328058686, -0.6614962292919488, -0.7499484906528804, -138.58591618959116
251305.1529856466, 6433084.328058686, -0.7817413898893594, -0.6236027576381079, -128.57970690566285
251305.1529856466, 6433584.328058686, -0.798517163862136, -0.601972041724174, -127.01126567498017
251305.1529856466, 6434084.328058686, -0.7807081738501453, -0.6248957891389341, -128.67453906227294
251305.1529856466, 6434584.328058686, -0.7493339245875447, -0.6621923206004642, -131.46728671716284
251305.1529856466, 6435084.328058686, -0.7167732140316337, -0.6973063599643716, -134.21129040597316
251305.1529856466, 6435584.328058686, -0.6924886980862346, -0.721428723452866, -136.17256481365527
251305.1529856466, 6436084.328058686, -0.6836012014963128, -0.7298557373295066, -136.87430136966756
251305.1529856466, 6436584.328058686, -0.6918601334297843, -0.7220315476283021, -136.22246448933163
251305.1529856466, 6437084.328058686, -0.7104134009458455, -0.7037846259734276, -134.73143927472822
251305.1529856466, 6437584.328058686, -0.7294564637038967, -0.6840272418263805, -133.15915317433536
251305.1529856466, 6438084.328058686, -0.7452565780901145, -0.6667777986806498, -131.81885822284272
251305.1529856466, 6438584.328058686, -0.7595790228109539, -0.6504150275828169, -130.57290048651882
251305.1529856466, 6439084.328058686, -0.7748357412599387, -0.6321626167895104, -129.20985731592899
251305.1529856466, 6439584.328058686, -0.793829851896792, -0.6081399232393129, -127.45512848688756
251305.1529856466, 6440084.328058686, -0.8230306082589017, -0.567997022764189, -124.6106698360946
251305.1529856466, 6440584.328058686, -0.875265283111538, -0.4836431372196646, -118.92361264337401
251305.1529856466, 6441084.328058686, -0.9611575547243337, -0.27600028079032685, -106.02163323010564
251305.1529856466, 6441584.328058686, -0.9717836234968653, 0.23587409587172253, -76.35684667538568
251305.1529856466, 6442084.328058686, -0.5629583313284073, 0.8264852794744353, -34.260633976770535
251305.1529856466, 6442584.328058686, -0.13913995381288388, 0.9902727267035827, -7.99808214843078
251305.1529856466, 6443084.328058686, 0.10210682040383091, 0.9947734401495748, 5.860503521453562
251305.1529856466, 6443584.328058686, 0.2570484708226537, 0.9663985118199092, 14.89500064439608
251305.1529856466, 6444084.328058686, 0.3693525018556839, 0.929289367943563, 21.675689943504043
251305.1529856466, 6444584.328058686, 0.4521709520611063, 0.8919312922597528, 26.883055521686547
251305.1529856466, 6445084.328058686, 0.5114201746420608, 0.859330789026603, 30.75847324231286
251305.1529856466, 6445584.328058686, 0.5524301086105524, 0.8335592211118135, 33.53388883258874
251305.1529856466, 6446084.328058686, 0.5801051707833185, 0.8145415832420447, 35.457940131366456
251305.1529856466, 6446584.328058686, 0.598396453214445, 0.8012001527585805, 36.75513818595953
251305.1529856466, 6447084.328058686, 0.6103560574067883, 0.7921271887688498, 37.61525268789969
251305.1529856466, 6447584.328058686, 0.618479776440173, 0.7858007165525579, 38.20520448568825
251305.1529856466, 6448084.328058686, 0.6251121193151452, 0.7805349692905038, 38.69041718613001
251305.1529856466, 6448584.328058686, 0.6329523697426482, 0.774190737245781, 39.26828047109132
251305.1529856466, 6449084.328058686, 0.6459589491214281, 0.7633721478086164, 40.23761231005194
251305.1529856466, 6449584.328058686, 0.6716614759702934, 0.7408581927045194, 42.19542818292292
251305.1529856466, 6450084.328058686, 0.7291976037660147, 0.6843031891361475, 46.819168462875794
251305.1529856466, 6450584.328058686, 0.8831275612921712, 0.4691329347702445, 62.02197183493358
251305.1529856466, 6451084.328058686, 0.6395038066328, -0.7687879299925033, 140.24517044589777
251305.1529856466, 6451584.328058686, -0.13827252130929632, -0.9903942194150622, -172.05210318776412
251305.1529856466, 6452084.328058686, -0.31580130646534377, -0.9488253447472732, -161.59080529642284
251305.1529856466, 6452584.328058686, -0.3991780553017394, -0.9168734264692818, -156.47319520213583
251305.1529856466, 6453084.328058686, -0.46122611139441516, -0.8872826348847286, -152.53374543155203
251305.1529856466, 6453584.328058686, -0.5151827670651047, -0.8570803442613429, -148.9903278271168
251305.1529856466, 6454084.328058686, -0.5618006766210443, -0.8272726272203964, -145.8195817764092
251305.1529856466, 6454584.328058686, -0.5998955818375065, -0.8000783029753021, -143.1375803881944
251305.1529856466, 6455084.328058686, -0.6296361680019313, -0.7768901440640393, -140.97671523034865
251305.1529856466, 6455584.328058686, -0.653133528146255, -0.7572427579126955, -139.22172476992503
251305.1529856466, 6456084.328058686, -0.673613042826629, -0.7390842093657869, -137.6534625856147
251305.1529856466, 6456584.328058686, -0.6941769286472469, -0.7198044121383772, -136.0383347028411
251305.1529856466, 6457084.328058686, -0.7169624916225934, -0.6971117454227282, -134.19573580723426
251305.1529856466, 6457584.328058686, -0.7429169072902091, -0.6693836484874357, -132.01951230631502
251305.1529856466, 6458084.328058686, -0.7719630184493188, -0.6356674430444086, -129.46950506572128
251805.1529856466, 6405584.328058686, -0.10411110015634477, -0.9945656734596442, -174.02404433552977
251805.1529856466, 6406084.328058686, 0.141077531388866, -0.9899985505732944, 171.88979686750986
251805.1529856466, 6406584.328058686, 0.4570653057740799, -0.8894331375981259, 152.8021014278263
251805.1529856466, 6407084.328058686, 0.747029844812961, -0.6647905015557334, 131.66625525220945
251805.1529856466, 6407584.328058686, 0.8932160485493047, -0.44962772447210847, 116.71980164871455
251805.1529856466, 6408084.328058686, 0.9264940293059345, -0.37630946528150744, 112.1052689297888
251805.1529856466, 6408584.328058686, 0.8969311592436335, -0.44217021109282295, 116.24243133111975
251805.1529856466, 6409084.328058686, 0.8066926173907607, -0.5909712523018726, 126.225961541777
251805.1529856466, 6409584.328058686, 0.6472979638945774, -0.7622370667567501, 139.66181163839508
251805.1529856466, 6410084.328058686, 0.42045732362801386, -0.9073123161335174, 155.13653639462623
251805.1529856466, 6410584.328058686, 0.14662878663849868, -0.9891915885858117, 171.568389988555
251805.1529856466, 6411084.328058686, -0.13316145140735935, -0.9910943587061151, -172.34768105578866
251805.1529856466, 6411584.328058686, -0.3848876463987544, -0.9229634335387439, -157.3632346077837
251805.1529856466, 6412084.328058686, -0.6015369406647649, -0.7988449843465723, -143.01994760220586
251805.1529856466, 6412584.328058686, -0.7736177923979558, -0.6336525161989917, -129.32011560894605
251805.1529856466, 6413084.328058686, -0.8583468666805353, -0.5130698358505471, -120.86852718112756
251805.1529856466, 6413584.328058686, -0.8253579027962125, -0.5646098939018319, -124.37520603124017
251805.1529856466, 6414084.328058686, -0.7001426508348739, -0.7140029891267373, -135.56154998216707
251805.1529856466, 6414584.328058686, -0.5804806957485971, -0.8142740090800054, -144.51564067749558
251805.1529856466, 6415084.328058686, -0.5120637831968465, -0.8589474267602953, -149.19860466068985
251805.1529856466, 6415584.328058686, -0.48101524417620145, -0.8767122303641653, -151.24826977672006
251805.1529856466, 6416084.328058686, -0.46950078839043885, -0.8829320527089026, -151.9981034904634
251805.1529856466, 6416584.328058686, -0.4669188493315839, -0.8843001685733582, -152.16552246799642
251805.1529856466, 6417084.328058686, -0.4676947719441642, -0.8838900385772522, -152.11523705424827
251805.1529856466, 6417584.328058686, -0.4689457321012777, -0.8832269812137742, -152.03411653470604
251805.1529856466, 6418084.328058686, -0.46920052244852106, -0.883091654209253, -152.01758677482727
251805.1529856466, 6418584.328058686, -0.4678772175401848, -0.8837934766147884, -152.10340986627511
251805.1529856466, 6419084.328058686, -0.4652367269976795, -0.8851863012114946, -152.27445631176516
251805.1529856466, 6419584.328058686, -0.46267619512686986, -0.8865273478370098, -152.440067235904
251805.1529856466, 6420084.328058686, -0.4634507858986823, -0.8861226602733359, -152.38999443072882
251805.1529856466, 6420584.328058686, -0.4738979118848729, -0.8805797914505857, -151.71238258989905
251805.1529856466, 6421084.328058686, -0.5045390296513961, -0.8633888854730688, -149.69924309453742
251805.1529856466, 6421584.328058686, -0.5686242656729167, -0.8225973769031459, -145.34565277146524
251805.1529856466, 6422084.328058686, -0.673459265866004, -0.7392243348397177, -137.66538265579615
251805.1529856466, 6422584.328058686, -0.8033758158428811, -0.5954723322865517, -126.54631092471931
251805.1529856466, 6423084.328058686, -0.9157914251588688, -0.4016541616932261, -113.68162891576583
251805.1529856466, 6423584.328058686, -0.978615102298099, -0.20569997947029792, -101.87047824291659
251805.1529856466, 6424084.328058686, -0.9987405312317655, -0.050173212722435405, -92.87592081249609
251805.1529856466, 6424584.328058686, -0.9984469509982684, 0.05571073543098629, -86.80635652005522
251805.1529856466, 6425084.328058686, -0.9925762482223377, 0.12162397569915259, -83.01416389630351
251805.1529856466, 6425584.328058686, -0.9871457315210562, 0.15982272910871817, -80.80339306147116
251805.1529856466, 6426084.328058686, -0.9836930967782538, 0.17985519550685505, -79.63867453041689
251805.1529856466, 6426584.328058686, -0.9820696494323673, 0.188518443829211, -79.13366511031707
251805.1529856466, 6427084.328058686, -0.9814546449356228, 0.1916944963588948, -78.94831039147861
251805.1529856466, 6427584.328058686, -0.9772074392260903, 0.21228664753391135, -77.74361061599312
251805.1529856466, 6428084.328058686, 0.9871622089359404, -0.15972092301484678, 99.19069797226999
251805.1529856466, 6428584.328058686, 0.9857720263328623, -0.1680878106812107, 99.67665890145702
251805.1529856466, 6429084.328058686, 0.9839906383605842, -0.17822015491725474, 100.26610599718278
251805.1529856466, 6429584.328058686, 0.9796486167449132, -0.20072017265282113, 101.57907591990013
251805.1529856466, 6430084.328058686, 0.9699941773894238, -0.24312814693205537, 104.07123997433925
251805.1529856466, 6430584.328058686, 0.9481989993591345, -0.31767697054450733, 108.52249593857069
251805.1529856466, 6431084.328058686, 0.8938198030531779, -0.44842631464932825, 116.64276267730452
251805.1529856466, 6431584.328058686, 0.7407078897644399, -0.6718272263318228, 132.20824812560542
251805.1529856466, 6432084.328058686, 0.3476453224126021, -0.9376261140799343, 159.65664002586828
251805.1529856466, 6432584.328058686, -0.16449366232873375, -0.9863781399917988, -170.53217844477652
251805.1529856466, 6433084.328058686, -0.4533483244089998, -0.8913334374719442, -153.04128722392707
251805.1529856466, 6433584.328058686, -0.5713540597711804, -0.8207036848844962, -145.15529746708202
251805.1529856466, 6434084.328058686, -0.6231271531800602, -0.7821205475946236, -141.45514288084382
251805.1529856466, 6434584.328058686, -0.6572902501032519, -0.7536375303282105, -138.90646217008478
251805.1529856466, 6435084.328058686, -0.694330100128692, -0.7196566626213368, -136.0261411401956
251805.1529856466, 6435584.328058686, -0.7412729849452762, -0.6712036664011307, -132.16003245588465
251805.1529856466, 6436084.328058686, -0.7960572233668852, -0.605221362086142, -127.24477260552317
251805.1529856466, 6436584.328058686, -0.8470130218490252, -0.5315721407468444, -122.11173970928358
251805.1529856466, 6437084.328058686, -0.8788564356038042, -0.47708632929248407, -118.49527786178038
251805.1529856466, 6437584.328058686, -0.8864725439712923, -0.4627811888841908, -117.56671866317078
251805.1529856466, 6438084.328058686, -0.8771270891637387, -0.4802583361641386, -118.7022757135133
251805.1529856466, 6438584.328058686, -0.861331561915231, -0.5080432466322808, -120.533579062277
251805.1529856466, 6439084.328058686, -0.845621460877129, -0.5337830504090872, -122.2614184754693
251805.1529856466, 6439584.328058686, -0.8338135727047568, -0.552046126671793, -123.50749936024897
251805.1529856466, 6440084.328058686, -0.8332319602804981, -0.5529235936068548, -123.56781582600057
251805.1529856466, 6440584.328058686, -0.8588016953166846, -0.5123081573830229, -120.81769761443921
251805.1529856466, 6441084.328058686, -0.9308319654633119, -0.3654474682792419, -111.43512325564929
251805.1529856466, 6441584.328058686, -0.9964937751718868, 0.08366693518757098, -85.2006271900126
251805.1529856466, 6442084.328058686, -0.6104336628639687, 0.7920673855439817, -37.62086622203515
251805.1529856466, 6442584.328058686, -0.1103696448742407, 0.9938906084123815, -6.336624407758973
251805.1529856466, 6443084.328058686, 0.1512848334790368, 0.9884902119693547, 8.701391874458071
251805.1529856466, 6443584.328058686, 0.3078965919743771, 0.951419827757738, 17.932514985862195
251805.1529856466, 6444084.328058686, 0.41699601947310627, 0.9089083120665058, 24.645078375613252
251805.1529856466, 6444584.328058686, 0.49577456405390263, 0.8684512546120033, 29.720838944466312
251805.1529856466, 6445084.328058686, 0.5514498446752354, 0.8342080488748946, 33.466535334477264
251805.1529856466, 6445584.328058686, 0.5893886467746222, 0.8078496289862237, 36.11363671595417
251805.1529856466, 6446084.328058686, 0.6141654668428789, 0.7891772800440143, 37.89130662337767
251805.1529856466, 6446584.328058686, 0.6294866853337489, 0.7770112695370188, 39.01226125696796
251805.1529856466, 6447084.328058686, 0.6383145801061151, 0.7697756145942493, 39.666256485366425
251805.1529856466, 6447584.328058686, 0.6431270465705989, 0.7657594935548488, 40.02539267602562
251805.1529856466, 6448084.328058686, 0.6461987612067293, 0.7631691562261205, 40.25561407681007
251805.1529856466, 6448584.328058686, 0.6499073563784095, 0.7600134394372426, 40.53461730595123
251805.1529856466, 6449084.328058686, 0.6571217072758546, 0.7537844929599349, 41.08072550199691
251805.1529856466, 6449584.328058686, 0.6718156034812132, 0.7407184316048667, 42.20734907274502
251805.1529856466, 6450084.328058686, 0.7003957242726051, 0.7137547403840152, 44.45876164274983
251805.1529856466, 6450584.328058686, 0.7553760577896542, 0.6552915468081066, 49.0582397249665
251805.1529856466, 6451084.328058686, 0.8648022209737185, 0.5021126552865639, 59.86012914326056
251805.1529856466, 6451584.328058686, 0.9971488526258038, -0.07545969591141392, 94.32763579050331
251805.1529856466, 6452084.328058686, 0.2961889105318335, -0.9551293782927869, 162.77115665381785
251805.1529856466, 6452584.328058686, -0.1779997566134342, -0.9840305313584321, -169.74672708892655
251805.1529856466, 6453084.328058686, -0.360198667644657, -0.932875618626092, -158.8876026175838
251805.1529856466, 6453584.328058686, -0.46228185669865113, -0.8867330404170399, -152.46555015698422
251805.1529856466, 6454084.328058686, -0.5317139147412452, -0.8469240301647721, -147.87866955474988
251805.1529856466, 6454584.328058686, -0.5819793563815369, -0.8132035592308559, -144.41011921705746
251805.1529856466, 6455084.328058686, -0.6184910719540636, -0.7857918260666201, -141.79397190990312
251805.1529856466, 6455584.328058686, -0.645764191769044, -0.7635369071818818, -139.777003850909
251805.1529856466, 6456084.328058686, -0.6689084376765682, -0.743344806940287, -138.01712669562278
251805.1529856466, 6456584.328058686, -0.6925021729909938, -0.7214157888504742, -136.17149462880107
251805.1529856466, 6457084.328058686, -0.719452064349071, -0.6945420988708028, -133.9907396317288
251805.1529856466, 6457584.328058686, -0.7508302018539419, -0.6604952747627866, -131.33765620414275
251805.1529856466, 6458084.328058686, -0.7862465668408114, -0.6179128871702203, -128.16388211382986
252305.1529856466, 6405584.328058686, -0.07214116626112928, -0.9973944315718251, -175.86302195977746
252305.1529856466, 6406084.328058686, 0.1770089814187289, -0.9842092361368613, 169.80441033793466
252305.1529856466, 6406584.328058686, 0.5388971868174117, -0.8423715463144987, 147.39140291152393
252305.1529856466, 6407084.328058686, 0.8605328152078704, -0.509395007779245, 120.62353991372224
252305.1529856466, 6407584.328058686, 0.9727248149544325, -0.23196213995362466, 103.41261870010001
252305.1529856466, 6408084.328058686, 0.9853260610555864, -0.17068261014140482, 99.82750981326342
252305.1529856466, 6408584.328058686, 0.9592027560453258, -0.2827190704481238, 106.42255457587947
252305.1529856466, 6409084.328058686, 0.869853962219223, -0.49330931920197774, 119.5583265969009
252305.1529856466, 6409584.328058686, 0.6876528650616004, -0.7260396250705414, 136.55540122203294
252305.1529856466, 6410084.328058686, 0.39579710420101294, -0.9183379836999515, 156.68430331598753
252305.1529856466, 6410584.328058686, -0.008210590089999867, -0.9999662925370905, -179.5295625547683
252305.1529856466, 6411084.328058686, -0.4769735905088513, -0.8789176263775206, -151.51207172497305
252305.1529856466, 6411584.328058686, -0.885394569712872, -0.4648402477442742, -117.69988364877777
252305.1529856466, 6412084.328058686, -0.9844581566664967, 0.17561929783712135, -79.88530057988262
252305.1529856466, 6412584.328058686, -0.7674193358465183, 0.6411455084213633, -50.12270969468652
252305.1529856466, 6413084.328058686, -0.5423248834819581, 0.8401688644292173, -32.84204441536794
252305.1529856466, 6413584.328058686, -0.41181622446381794, 0.9112669187830568, -24.318978353372398
252305.1529856466, 6414084.328058686, -0.39191569675762766, 0.9200011340400528, -23.07375227618011
252305.1529856466, 6414584.328058686, -0.5973257110450606, 0.801998749951964, -36.67860495227671
252305.1529856466, 6415084.328058686, -0.9858061778570192, -0.16788740184699688, -99.66501079101064
252305.1529856466, 6415584.328058686, -0.6599696937518756, -0.7512922223270085, -138.70243849387091
252305.1529856466, 6416084.328058686, -0.5409210661385797, -0.8410733619652343, -147.2536381567533
252305.1529856466, 6416584.328058686, -0.5066412534834157, -0.8621569696225586, -149.55963684389008
252305.1529856466, 6417084.328058686, -0.49833444410460737, -0.8669848798098799, -150.11013124950367
252305.1529856466, 6417584.328058686, -0.4987861532552089, -0.8667250852034174, -150.08027501307018
252305.1529856466, 6418084.328058686, -0.5019275647503727, -0.8649096598742324, -149.8723911929447
252305.1529856466, 6418584.328058686, -0.5056385442574887, -0.8627454216402239, -149.62625046857292
252305.1529856466, 6419084.328058686, -0.509803490167272, -0.8602908818610531, -149.34925879140994
252305.1529856466, 6419584.328058686, -0.5158008348503862, -0.8567085261438948, -148.94900106321273
252305.1529856466, 6420084.328058686, -0.5266882193838175, -0.8500585389032356, -148.2180369666508
252305.1529856466, 6420584.328058686, -0.5479271691066984, -0.8365260410499601, -146.77507599649041
252305.1529856466, 6421084.328058686, -0.5880147940081393, -0.8088501727931852, -143.98374184023447
252305.1529856466, 6421584.328058686, -0.6569416670008013, -0.7539414076426685, -138.93295808312928
252305.1529856466, 6422084.328058686, -0.7581657445215279, -0.6520618865062712, -130.6972402711344
252305.1529856466, 6422584.328058686, -0.8729236918495834, -0.4878567701771633, -119.19981037808948
252305.1529856466, 6423084.328058686, -0.9600097966232592, -0.2799664093911417, -106.2581999267509
252305.1529856466, 6423584.328058686, -0.9965184551912044, -0.08337246825742685, -94.7824419433087
252305.1529856466, 6424084.328058686, -0.998048796415606, 0.06243876979377693, -86.42019339932946
252305.1529856466, 6424584.328058686, -0.9879042389481592, 0.15506519489640028, -81.07942263855887
252305.1529856466, 6425084.328058686, -0.9781168640445039, 0.20805624304919434, -77.99153260419082
252305.1529856466, 6425584.328058686, -0.9720569458823065, 0.23474516813336632, -76.42339821107187
252305.1529856466, 6426084.328058686, -0.969732146517168, 0.2441711776832103, -75.86714179277178
252305.1529856466, 6426584.328058686, -0.970641673090044, 0.24053012796936735, -76.08216895365922
252305.1529856466, 6427084.328058686, -0.9763422761314795, 0.21623080224242316, -77.51225421926061
252305.1529856466, 6427584.328058686, 0.7774910026402042, -0.628894061677744, 128.9685754633973
252305.1529856466, 6428084.328058686, 0.9584627031017711, -0.28521789348294097, 106.57187356364057
252305.1529856466, 6428584.328058686, 0.963103431855057, -0.2691315283444352, 105.61259427237086
252305.1529856466, 6429084.328058686, 0.9618311825835406, -0.27364352031419925, 105.88119313456242
252305.1529856466, 6429584.328058686, 0.9550198168753928, -0.296541985855782, 107.25002465048368
252305.1529856466, 6430084.328058686, 0.9394794686685819, -0.34260520712651027, 110.03567707889991
252305.1529856466, 6430584.328058686, 0.9075469004183526, -0.41995073942194794, 114.83147750313837
252305.1529856466, 6431084.328058686, 0.8416818193423219, -0.5399738095394989, 122.68185596608359
252305.1529856466, 6431584.328058686, 0.7059596400169209, -0.7082520643578666, 135.09287585737047
252305.1529856466, 6432084.328058686, 0.4591580072902441, -0.8883546163223628, 152.66721141183746
252305.1529856466, 6432584.328058686, 0.14062670385930698, -0.990062690015974, 171.91588748910902
252305.1529856466, 6433084.328058686, -0.12772558451686883, -0.9918095457595799, -172.6618177619848
252305.1529856466, 6433584.328058686, -0.30766938096520363, -0.951493327363092, -162.08116743762378
252305.1529856466, 6434084.328058686, -0.4374022629053584, -0.899265956436288, -154.06174760788628
252305.1529856466, 6434584.328058686, -0.5540179630501416, -0.8325047126700077, -146.35689887551848
252305.1529856466, 6435084.328058686, -0.6738206393550503, -0.7388949492175132, -137.63736708822856
252305.1529856466, 6435584.328058686, -0.7955963484857488, -0.6058270795170373, -127.28838140495814
252305.1529856466, 6436084.328058686, -0.902950059974139, -0.4297454935106344, -115.45140960796353
252305.1529856466, 6436584.328058686, -0.9711598198348141, -0.23842945358829146, -103.79386396767494
252305.1529856466, 6437084.328058686, -0.9953351017078608, -0.09647815974718062, -95.53640296791228
252305.1529856466, 6437584.328058686, -0.9985798772923339, -0.05327502854835085, -93.0538800543076
252305.1529856466, 6438084.328058686, -0.9947053520285258, -0.10276800399835864, -95.89858689103151
252305.1529856466, 6438584.328058686, -0.9789249484620297, -0.20422033512511065, -101.78386202274659
252305.1529856466, 6439084.328058686, -0.947653297076373, -0.31930115649693425, -108.62066706469354
252305.1529856466, 6439584.328058686, -0.9065077136891557, -0.4221892526131612, -114.9728815073439
252305.1529856466, 6440084.328058686, -0.8712702461949724, -0.4908035840286338, -119.39341251414955
252305.1529856466, 6440584.328058686, -0.8653988953592975, -0.5010835777701237, -120.07171485917992
252305.1529856466, 6441084.328058686, -0.9149627451947063, -0.4035383190054781, -113.79956307160631
252305.1529856466, 6441584.328058686, -0.9996417659186327, -0.02676452560904817, -91.5336775009593
252305.1529856466, 6442084.328058686, -0.679336640081715, 0.7338267707316805, -42.791827483022224
252305.1529856466, 6442584.328058686, -0.11769005212174881, 0.9930503771871696, -6.758807597810887
252305.1529856466, 6443084.328058686, 0.1702235673063856, 0.9854054683902908, 9.80081798214013
252305.1529856466, 6443584.328058686, 0.33409336459227423, 0.9425399852183535, 19.517415350118828
252305.1529856466, 6444084.328058686, 0.4448505760958181, 0.8956048039996317, 26.413779065187118
252305.1529856466, 6444584.328058686, 0.5237490674862024, 0.8518725927668606, 31.58406920728652
252305.1529856466, 6445084.328058686, 0.5790741197032226, 0.8152749008094985, 35.385447469708815
252305.1529856466, 6445584.328058686, 0.6161125195386687, 0.7876581512735799, 38.03280248660538
252305.1529856466, 6446084.328058686, 0.6392165687837498, 0.769026773391102, 39.73342578388286
252305.1529856466, 6446584.328058686, 0.6520743755207223, 0.7581550031420092, 40.69818409231394
252305.1529856466, 6447084.328058686, 0.6577894748175293, 0.7532018367073192, 41.13150268368254
252305.1529856466, 6447584.328058686, 0.6590058835556257, 0.75213778354705, 41.22409982355521
252305.1529856466, 6448084.328058686, 0.6580892274607913, 0.7529399502616785, 41.15430871865036
252305.1529856466, 6448584.328058686, 0.6573625384053307, 0.7535744774747218, 41.099033824629515
252305.1529856466, 6449084.328058686, 0.6593589844977534, 0.7518282580231284, 41.25100361366094
252305.1529856466, 6449584.328058686, 0.6670294690557941, 0.745031333174079, 41.83820971872238
252305.1529856466, 6450084.328058686, 0.6839377721443409, 0.7295403510665023, 43.15212610598685
252305.1529856466, 6450584.328058686, 0.7147847455643621, 0.6993445270454972, 45.625561057841345
252305.1529856466, 6451084.328058686, 0.7670859891174564, 0.6415442972232657, 50.092929524647396
252305.1529856466, 6451584.328058686, 0.8548926511317211, 0.5188049296614071, 58.74787736749056
