X,Y,Z,angle,lsx,lsy,formation,group
254736.93957157803,6453520.095224051,411.6644211723644,35.47227455772867,0.5803089370314856,0.8143964253368179,Yerelina_Subgroup,Heysen_Supergroup
312016.6433064514,6421125.058138026,257.29176572689016,6.573791590253078,0.1144827468921493,0.9934252365749665,Umberatana_Group,Heysen_Supergroup
311256.4712431262,6419858.719358947,265.77632446246366,43.86499881326509,0.6929615243699411,0.7209745666407986,Umberatana_Group,Heysen_Supergroup
309669.5863713534,6418878.949262413,283.80167838841925,164.66368310935994,0.2644843809766606,-0.9643899689541533,Umberatana_Group,Heysen_Supergroup
309925.3359698212,6420161.106892819,297.6664860084103,32.3233082810095,-0.5346961629587681,-0.8450443854124886,Umberatana_Group,Heysen_Supergroup
311064.953602543,6421249.686585556,277.35968752492755,65.21509566806682,-0.9078879596915844,-0.41921289656575683,Umberatana_Group,Heysen_Supergroup
253421.8824995726,6407048.807934699,420.22253353142014,137.37701256633474,0.6771712420628835,-0.7358254609097268,ABC_Range_Quartzite,Wilpena_Group
251707.2269916064,6410532.955153124,520.4529714526703,0.07980939393368658,-0.0013929362477179263,-0.9999990298638344,ABC_Range_Quartzite,Wilpena_Group
251744.0988188443,6414413.181082521,431.1219882271883,15.749057107736661,-0.27142461111203064,-0.9624597033033035,ABC_Range_Quartzite,Wilpena_Group
253827.6871033415,6418184.341977268,431.6704736125435,30.095482713757576,-0.5014425257493786,-0.8651909577486832,ABC_Range_Quartzite,Wilpena_Group
256298.8467045135,6420627.1562203225,409.1334428704486,82.07466783706171,-0.9904485981195518,-0.13788246619137234,ABC_Range_Quartzite,Wilpena_Group
257945.6349828212,6418936.3699071435,523.8442050221284,128.87969042854263,-0.7784656929979473,0.6276871552176496,ABC_Range_Quartzite,Wilpena_Group
258117.9975218239,6416297.864841489,678.0394872947049,16.24295731379467,0.27971100444936825,0.9600842431734444,ABC_Range_Quartzite,Wilpena_Group
256993.29161814053,6414021.174347568,635.222915910947,22.689013571636217,0.38572913915379986,0.9226120697279374,ABC_Range_Quartzite,Wilpena_Group
255340.97592017718,6410412.0445030555,545.688514918455,11.930055070664276,0.20671744361772149,0.9784006840268226,ABC_Range_Quartzite,Wilpena_Group
253659.4716560543,6406046.13188442,435.8140518187322,36.772744266452825,0.5986426210054377,0.8010162372360125,ABC_Range_Quartzite,Wilpena_Group
254246.5197123218,6409533.356577746,443.4909528091132,20.020166604387697,-0.34235086917057983,-0.9395721805045892,ABC_Range_Quartzite,Wilpena_Group
256504.5743461189,6414392.581864607,550.4570258672813,33.64488138473246,-0.5540438298720657,-0.8324874981527912,ABC_Range_Quartzite,Wilpena_Group
257105.12608061993,6417612.618467441,614.342950797786,166.72325760183756,0.22965468379615508,-0.9732721747848789,ABC_Range_Quartzite,Wilpena_Group
254653.22322873538,6417588.522018582,510.50742693007953,38.814913462697966,0.6268066432564071,0.7791748404367503,ABC_Range_Quartzite,Wilpena_Group
252391.71918426664,6414449.961684925,479.59901440425614,19.975683906860084,0.3416213108538489,0.9398376880985876,ABC_Range_Quartzite,Wilpena_Group
252473.39705663227,6411076.267779164,470.9011487936841,142.46552907950084,-0.6092386248165113,0.7929869469491199,ABC_Range_Quartzite,Wilpena_Group
319453.71273211524,6420419.627439723,249.972479790117,62.95520062326809,0.8906512782202852,0.4546870358879526,Yudnamutana_Subgroup,Heysen_Supergroup
317602.21595532686,6419803.841882523,249.5601671667549,116.33972398527723,0.8961790273363047,-0.4436926311790118,Yudnamutana_Subgroup,Heysen_Supergroup
316941.8470574669,6420371.920034354,242.7631592561048,158.14019656671013,0.3723367557753037,-0.9280976997594175,Yudnamutana_Subgroup,Heysen_Supergroup
316855.37227473856,6421336.662894742,241.06556802743796,33.43973482918784,-0.5510595776586547,-0.8344659021617751,Yudnamutana_Subgroup,Heysen_Supergroup
317639.49126177933,6422362.749506751,239.4301097675923,47.91665153165101,-0.7421706517394797,-0.6702109546229426,Yudnamutana_Subgroup,Heysen_Supergroup
319955.1192002642,6421444.435900505,237.96813694424193,37.18110207811434,0.6043363617539481,0.7967292901996267,Yudnamutana_Subgroup,Heysen_Supergroup
330259.9489674126,6453511.547234038,215.98116,117.55825808813891,0.886540870840088,-0.4626502829677061,Yudnamutana_Subgroup,Heysen_Supergroup
329900.6722067331,6454764.761517026,217.5857624279466,12.316719569130868,-0.21331549036552372,-0.9769833681133554,Yudnamutana_Subgroup,Heysen_Supergroup
331545.57059287507,6456598.898933409,223.92515739960032,56.20175132634691,-0.8310014728465668,-0.556270215027586,Yudnamutana_Subgroup,Heysen_Supergroup
333477.76376274554,6457479.40358381,212.86807272262803,63.62112480086492,-0.8958756351581019,-0.4443049024375801,Yudnamutana_Subgroup,Heysen_Supergroup
336294.14732684684,6455572.0452434365,220.96664088375292,102.48814024631606,0.9763407874191415,-0.2162375240835194,Yudnamutana_Subgroup,Heysen_Supergroup
334518.4878470356,6455349.64020321,209.08828692936237,105.55861350700076,0.9633565645171853,-0.26822402875515466,Yudnamutana_Subgroup,Heysen_Supergroup
285113.0942964369,6455242.0165882865,652.3114063209404,67.5990946824851,-0.9245400122909921,-0.3810849848432395,Yerelina_Subgroup,Heysen_Supergroup
285792.70328501635,6456674.786086279,732.608854814152,13.493092139307691,-0.2333281284643239,-0.9723980586505385,Yerelina_Subgroup,Heysen_Supergroup
286326.432525735,6458011.591005656,763.1890061044331,45.0000485875552,-0.7071073808219045,-0.7071061815506821,Yerelina_Subgroup,Heysen_Supergroup
288336.01113670744,6457577.298524844,665.7000196287892,172.7078852482106,-0.1269280993703861,0.9919119202783186,Yerelina_Subgroup,Heysen_Supergroup
288567.3706494404,6456210.257298363,624.5971529436324,28.573553677651702,0.4782865516188095,0.878203834278004,Yerelina_Subgroup,Heysen_Supergroup
287557.0708436399,6455774.904958909,690.9022790485722,69.88887846796887,0.9390275275304495,0.3438419732086978,Yerelina_Subgroup,Heysen_Supergroup
287469.50548432383,6455114.6223872285,691.0842519249534,142.8931618712074,-0.6033031733857912,0.7975119315612991,Yerelina_Subgroup,Heysen_Supergroup
287735.0871167518,6453654.923142256,604.9005817286578,28.175555013814293,0.47217471772495906,0.8815049835034146,Yerelina_Subgroup,Heysen_Supergroup
287924.63735018624,6451872.703783122,661.5240919975345,161.15149715820928,-0.3230669507190717,0.946376111994106,Yerelina_Subgroup,Heysen_Supergroup
287953.6366963586,6449692.975458732,630.5328393904899,8.66040664747359,0.150577700942027,0.9885981772080169,Yerelina_Subgroup,Heysen_Supergroup
286376.24167933944,6443658.945372822,630.4426237795944,20.195598249196276,0.34522609821149425,0.9385195475394574,Yerelina_Subgroup,Heysen_Supergroup
283789.35908120254,6435850.84726045,553.7519599745505,21.70219210053107,0.3697823050317144,0.9291184245753779,Yerelina_Subgroup,Heysen_Supergroup
281447.5733275888,6431695.20974274,523.997641630674,31.303920681916946,0.5195775802626899,0.8544232780585791,Yerelina_Subgroup,Heysen_Supergroup
276648.3256351004,6425100.590950465,488.9138233618766,33.56513903342054,0.5528846653695527,0.833257791322228,Yerelina_Subgroup,Heysen_Supergroup
273689.0006741541,6421541.019959317,445.95754463654845,49.0084257478834,0.7548060501623491,0.6559480365381951,Yerelina_Subgroup,Heysen_Supergroup
271968.8384499701,6420325.676905653,510.146219317083,69.8888570082986,0.9390273987471569,0.3438423249138301,Yerelina_Subgroup,Heysen_Supergroup
269835.8468746644,6419950.718534164,458.4363647723759,97.03409528676107,0.9924734545070696,-0.12245996120693273,Yerelina_Subgroup,Heysen_Supergroup
267894.20567975997,6420890.930817982,454.4931597411328,135.6153803177815,0.6994715242722284,-0.7146604695464032,Yerelina_Subgroup,Heysen_Supergroup
267047.2524996471,6421813.602319324,431.4271509475266,142.8932285867241,0.6033022447581597,-0.7975126340502484,Yerelina_Subgroup,Heysen_Supergroup
266365.6614829955,6422682.514178398,423.57756272938684,139.71510827247585,0.6465886497018289,-0.7628388545930036,Yerelina_Subgroup,Heysen_Supergroup
266421.87226179545,6424183.621084089,442.78117701318934,24.119840551095905,-0.40864653479771357,-0.912692724632897,Yerelina_Subgroup,Heysen_Supergroup
267840.780506724,6426605.323719364,438.7300615925875,30.258789582000105,-0.503906489656434,-0.8637582125121186,Yerelina_Subgroup,Heysen_Supergroup
270722.4345140959,6430770.825677778,535.0066998893668,43.47431602746809,-0.6880293430572694,-0.7256828667484043,Yerelina_Subgroup,Heysen_Supergroup
276592.22980357974,6437205.040251145,513.6299100181352,35.36250977054948,-0.578747687480132,-0.8155066610619436,Yerelina_Subgroup,Heysen_Supergroup
278604.4226366306,6440404.485113749,507.6424954944458,29.36795355970665,-0.4904163931208383,-0.8714882451062362,Yerelina_Subgroup,Heysen_Supergroup
280199.2203818209,6443975.0802377025,541.6125294127487,17.49714779185652,-0.30065832269842074,-0.9537319188284371,Yerelina_Subgroup,Heysen_Supergroup
281857.8867040774,6448070.989453331,626.4774523684887,26.824122463402148,-0.45125329399517616,-0.8923959125066089,Yerelina_Subgroup,Heysen_Supergroup
283474.5435851563,6451754.183937993,676.2317603731623,16.9190396407204,-0.2910201309239388,-0.9567169296071925,Yerelina_Subgroup,Heysen_Supergroup
284169.3413201517,6454269.537376894,629.8751490032821,25.37808084910364,-0.42858952085227076,-0.9034993207610179,Yerelina_Subgroup,Heysen_Supergroup
314137.6740753498,6407917.686074426,267.2441500527852,92.14891101127982,-0.999296748459087,0.03749678011638194,Burra_Group,Warrina_Supergroup
315032.9804543113,6408362.095847549,261.1104766925492,28.57355041739146,-0.4782865016470122,-0.8782038614935957,Burra_Group,Warrina_Supergroup
315835.8550637339,6409605.535893567,259.7637953417309,56.2017523211817,-0.8310014825051656,-0.5562702005987888,Burra_Group,Warrina_Supergroup
316675.97867649316,6410227.919923794,261.1639239391013,176.56784948741804,0.05986650882103564,-0.9982063920460442,Burra_Group,Warrina_Supergroup
312664.09541724104,6412374.354604835,274.30763239479353,157.1357205963555,-0.3885495688676318,0.9214278227472716,Burra_Group,Warrina_Supergroup
312672.62599099823,6411194.910040846,265.39122321651314,13.196522005101976,0.22829177105329482,0.9735927625395281,Burra_Group,Warrina_Supergroup
311847.0676296754,6409746.602526809,279.5244809088772,26.312403836528787,0.4432652588036274,0.8963904898746713,Burra_Group,Warrina_Supergroup
311724.77761341695,6408499.140430899,276.5278674253496,147.33205852039237,-0.5397693881560756,0.841812929105758,Burra_Group,Warrina_Supergroup
311725.337925224,6405167.727416527,276.42849865487096,165.2618413051887,0.2544020836143488,-0.9670985367855118,Burra_Group,Warrina_Supergroup
311120.01326217334,6406284.880299255,291.7733816694881,119.06521341951593,0.8740673358129851,-0.48580478843336866,Burra_Group,Warrina_Supergroup
309971.468709526,6405981.220067394,302.56416593581463,49.92139935735832,0.7651619208091216,0.6438378949267396,Burra_Group,Warrina_Supergroup
309441.78037873516,6418682.270662087,285.4049039192353,81.39863887400482,0.9887528283869211,0.14955883242678722,Yudnamutana_Subgroup,Heysen_Supergroup
308518.2856864756,6418919.87552146,291.0911140008553,109.07575311487224,0.9450873022201692,-0.3268179786703943,Yudnamutana_Subgroup,Heysen_Supergroup
307231.2896220131,6419576.157477211,302.0,122.81165472793909,0.8404563954105418,-0.5418791815649675,Yudnamutana_Subgroup,Heysen_Supergroup
